Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,46.40015411376953,553.225341796875,94.0,94.0,94.0,12.937335968017578,77.62706756591797,12.939352035522461,77.62967681884766,1.1682769060134888,1.6288952827453613,0.5536243915557861,702,,,,406933,259900,118484
00:15:00.000-04:00,00:30:00.000-04:00,15.346355438232422,,,,,12.9252347946167,77.63530731201172,12.928759574890137,77.63629913330078,1.8150148391723633,1.940000057220459,1.6900296211242676,191,,,,625809,,
00:30:00.000-04:00,00:45:00.000-04:00,15.346354484558105,,,,,12.925230026245117,77.63593292236328,12.925532341003418,77.6362075805664,,,,,,,,900000,,
00:45:00.000-04:00,01:00:00.000-04:00,15.346354484558105,,,,,12.925532341003418,77.6362075805664,12.925537109375,77.63629913330078,,,,12,,,,900000,,
01:00:00.000-04:00,01:15:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,900000,,
01:15:00.000-04:00,01:30:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,900000,,
01:30:00.000-04:00,01:45:00.000-04:00,16.756874084472656,7.836750507354736,,,,12.925532341003418,77.6362075805664,12.925537109375,77.63629913330078,,,,179,,,,846682,26281,
01:45:00.000-04:00,02:00:00.000-04:00,15.346353530883789,,,,,12.925532341003418,77.6362075805664,12.925537109375,77.63629913330078,,,,92,,,,634865,,
02:00:00.000-04:00,02:15:00.000-04:00,15.346353530883789,,,,,12.925232887268066,77.63595581054688,12.925532341003418,77.6362075805664,,,,100,,,,896160,,
02:15:00.000-04:00,02:30:00.000-04:00,15.346353530883789,,,,,12.925537109375,77.63629913330078,12.925537109375,77.63629913330078,,,,,,,,804262,,
02:30:00.000-04:00,02:45:00.000-04:00,15.346353530883789,,,,,12.925532341003418,77.6362075805664,12.925537109375,77.63629913330078,,,,51,,,,238098,,
02:45:00.000-04:00,03:00:00.000-04:00,15.346352577209473,,,,,,,,,,,,6,,,,,,
03:00:00.000-04:00,03:15:00.000-04:00,15.346352577209473,,93.0,93.0,93.0,,,,,,,,8,,,,,,
03:15:00.000-04:00,03:30:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,,,
03:30:00.000-04:00,03:45:00.000-04:00,15.908876419067383,1.8139418363571167,,,,12.925621032714844,77.6362075805664,12.92562484741211,77.63629913330078,,,,137,,,,315739,10481,
03:45:00.000-04:00,04:00:00.000-04:00,15.346354484558105,,,,,12.925579071044922,77.63616180419922,12.925621032714844,77.6362533569336,,,,,,,,900000,,
