Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.346354484558105,,,,,12.939208030700684,77.62908172607422,12.939363479614258,77.62916564941406,,,,239,,,,693980,,
00:15:00.000-04:00,00:30:00.000-04:00,28.118314743041992,167.5791473388672,,,,12.925253868103027,77.62877655029297,12.93952465057373,77.63777160644531,3.8037109375,13.010096549987793,0.5099019408226013,503,,,,,236835,
00:30:00.000-04:00,00:45:00.000-04:00,17.079326629638672,32.162593841552734,,,,12.925175666809082,77.63604736328125,12.925566673278809,77.63621520996094,1.326114296913147,2.1400234699249268,0.5069516897201538,298,,,,712610,32289,
00:45:00.000-04:00,01:00:00.000-04:00,15.346354484558105,,,,,12.925224304199219,77.63607788085938,12.925224304199219,77.63607788085938,,,,,,,,900000,,
01:00:00.000-04:00,01:15:00.000-04:00,15.346354484558105,,,,,,,,,,,,68,,,,900000,,
01:15:00.000-04:00,01:30:00.000-04:00,15.346354484558105,,,,,,,,,,,,46,,,,900000,,
01:30:00.000-04:00,01:45:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,900000,,
02:00:00.000-04:00,02:15:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,15.346354484558105,,,,,12.925216674804688,77.63607025146484,12.925216674804688,77.63607025146484,,,,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,15.346354484558105,,,,,12.92522144317627,77.63606262207031,12.925314903259277,77.63612365722656,,,,7,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,900000,,
03:00:00.000-04:00,03:15:00.000-04:00,15.346354484558105,,,,,12.925207138061523,77.63613891601562,12.925251960754395,77.63615417480469,,,,24,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,15.346354484558105,,,,,12.92520809173584,77.63604736328125,12.925247192382812,77.63607788085938,,,,37,,,,900000,,
03:30:00.000-04:00,03:45:00.000-04:00,15.346353530883789,,,,,12.925224304199219,77.63607025146484,12.925371170043945,77.63639068603516,,,,22,,,,782059,,
03:45:00.000-04:00,04:00:00.000-04:00,15.346353530883789,,,,,12.925246238708496,77.63607025146484,12.925354957580566,77.63628387451172,,,,50,,,,93967,,
04:00:00.000-04:00,04:15:00.000-04:00,15.346353530883789,,,,,12.92544937133789,77.63629150390625,12.92544937133789,77.63629150390625,,,,7,,,,532544,,
04:15:00.000-04:00,04:30:00.000-04:00,15.346352577209473,,,,,12.925435066223145,77.63543701171875,12.925579071044922,77.636474609375,1.2406002283096313,1.5499999523162842,0.8400595188140869,20,,,,900000,,
04:30:00.000-04:00,04:45:00.000-04:00,15.346352577209473,,,,,12.925566673278809,77.63621520996094,12.925644874572754,77.6369400024414,1.2501599788665771,1.2501599788665771,1.2501599788665771,90,,,,619548,,
04:45:00.000-04:00,05:00:00.000-04:00,31.748390197753906,76.55902099609375,,,,12.925204277038574,77.63609313964844,12.925989151000977,77.63629150390625,4.395903587341309,12.711514472961426,0.7433034181594849,184,,,,594395,305605,
05:00:00.000-04:00,05:15:00.000-04:00,15.380595207214355,,,,,,,,,,,,34,,,,899362,638,
05:15:00.000-04:00,05:30:00.000-04:00,15.346353530883789,,,,,12.925216674804688,77.63606262207031,12.925276756286621,77.6361083984375,,,,,,,,900000,,
05:30:00.000-04:00,05:45:00.000-04:00,15.346353530883789,,,,,,,,,,,,8,,,,683748,,
05:45:00.000-04:00,06:00:00.000-04:00,15.346351623535156,,,,,12.925214767456055,77.63607788085938,12.925324440002441,77.63610076904297,,,,,,,,900000,,
06:00:00.000-04:00,06:15:00.000-04:00,15.346351623535156,,,,,12.925299644470215,77.6361083984375,12.925339698791504,77.63615417480469,,,,,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,15.346351623535156,,,,,12.925207138061523,77.63607788085938,12.925284385681152,77.6360855102539,,,,,,,,900000,,
