Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,900000,,
00:15:00.000-04:00,00:30:00.000-04:00,15.346353530883789,,79.0,79.0,79.0,,,,,,,,,,,,900000,,
00:30:00.000-04:00,00:45:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,900000,,
00:45:00.000-04:00,01:00:00.000-04:00,21.947528839111328,34.963966369628906,,,,19.0687198638916,72.82839965820312,19.068767547607422,72.82846069335938,,,,140,,,,777006,122994,
01:00:00.000-04:00,01:15:00.000-04:00,15.346353530883789,,,,,19.06869888305664,72.8283920288086,19.0687313079834,72.82845306396484,,,,193,,,,829484,,
01:15:00.000-04:00,01:30:00.000-04:00,15.346353530883789,,,,,19.068737030029297,72.82830810546875,19.068737030029297,72.82840728759766,,,,,,,,792097,,
01:30:00.000-04:00,01:45:00.000-04:00,15.346352577209473,,,,,19.06875228881836,72.82823944091797,19.068754196166992,72.82846069335938,,,,25,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,18.811872482299805,9.042404174804688,,,,19.068695068359375,72.82817840576172,19.06878089904785,72.82846069335938,,,,89,,,,835430,64570,
02:00:00.000-04:00,02:15:00.000-04:00,15.346353530883789,,,,,19.06873893737793,72.82840728759766,19.068828582763672,72.82842254638672,,,,14,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,15.346353530883789,,,,,19.0687313079834,72.82840728759766,19.068830490112305,72.82847595214844,,,,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,15.346353530883789,,,,,19.068710327148438,72.82839965820312,19.068761825561523,72.82840728759766,,,,10,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,15.346353530883789,,,,,19.068708419799805,72.82844543457031,19.068708419799805,72.82844543457031,,,,33,,,,641928,,
03:00:00.000-04:00,03:15:00.000-04:00,15.346353530883789,,93.0,93.0,93.0,19.068668365478516,72.82837677001953,19.068695068359375,72.82841491699219,,,,300,,,,482643,,
