Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.346354484558105,,,,,19.06893539428711,72.8284683227539,19.06893539428711,72.8284683227539,,,,,,,,,900000,,
00:15:00.000-04:00,00:30:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
00:30:00.000-04:00,00:45:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
00:45:00.000-04:00,01:00:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
01:00:00.000-04:00,01:15:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
01:15:00.000-04:00,01:30:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
01:30:00.000-04:00,01:45:00.000-04:00,15.740137100219727,4.690037250518799,,,,19.06889533996582,72.82841491699219,19.068984985351562,72.82847595214844,,,,135,,,,,768330,7337,
01:45:00.000-04:00,02:00:00.000-04:00,15.346353530883789,,,,,19.06879234313965,72.82844543457031,19.06886100769043,72.8284683227539,,,,66,,,,,703067,,
02:00:00.000-04:00,02:15:00.000-04:00,15.346353530883789,,,,,19.06875991821289,72.82846069335938,19.068822860717773,72.8284683227539,,,,34,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,15.346353530883789,,,,,19.06867790222168,72.8283462524414,19.068986892700195,72.82847595214844,,,,220,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,17.560218811035156,6.0282697677612305,,,,19.068649291992188,72.82838439941406,19.068984985351562,72.82847595214844,,,,122,,,,,517383,41249,
02:45:00.000-04:00,03:00:00.000-04:00,15.346353530883789,,,,,19.068937301635742,72.82842254638672,19.068937301635742,72.82842254638672,,,,45,,,,,900000,,
03:00:00.000-04:00,03:15:00.000-04:00,15.346353530883789,,,,,19.068984985351562,72.8284683227539,19.069011688232422,72.82847595214844,,,,24,,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,15.346353530883789,,,,,19.068906784057617,72.82846069335938,19.068965911865234,72.82846069335938,,,,,,,,,900000,,
03:30:00.000-04:00,03:45:00.000-04:00,15.346353530883789,,,,,19.06892204284668,72.82841491699219,19.068958282470703,72.82846069335938,,,,,,,,,900000,,
03:45:00.000-04:00,04:00:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,,
04:00:00.000-04:00,04:15:00.000-04:00,15.346353530883789,,,,,19.068920135498047,72.82846069335938,19.068920135498047,72.82846069335938,,,,,,,,,900000,,
04:15:00.000-04:00,04:30:00.000-04:00,15.346353530883789,,,,,19.0689697265625,72.8284683227539,19.0689697265625,72.8284683227539,,,,,,,,,900000,,
04:30:00.000-04:00,04:45:00.000-04:00,21.760486602783203,78.36750793457031,,,,19.06869888305664,72.82843017578125,19.068872451782227,72.8284683227539,,,,160,,,,,642591,119509,
04:45:00.000-04:00,05:00:00.000-04:00,15.346353530883789,,,,,19.068824768066406,72.8284683227539,19.068824768066406,72.8284683227539,,,,,,,,,900000,,
05:00:00.000-04:00,05:15:00.000-04:00,19.739892959594727,4.822615623474121,,,,19.068876266479492,72.82842254638672,19.06893539428711,72.8284683227539,,,,110,,,,,393639,81861,
05:15:00.000-04:00,05:30:00.000-04:00,15.346353530883789,,,,,19.068689346313477,72.82833862304688,19.068689346313477,72.82833862304688,,,,195,,,,,552709,,
05:30:00.000-04:00,05:45:00.000-04:00,15.346352577209473,,,,,,,,,,,,44,,,,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,15.346353530883789,,,,,19.068836212158203,72.82842254638672,19.068836212158203,72.82842254638672,,,,133,,,,,796512,,
06:00:00.000-04:00,06:15:00.000-04:00,22.62635612487793,28.740507125854492,,,,19.068777084350586,72.82841491699219,19.068927764892578,72.8284683227539,,,,225,,,,,566332,135642,
06:15:00.000-04:00,06:30:00.000-04:00,15.346353530883789,,,,,19.068849563598633,72.82842254638672,19.068893432617188,72.82843780517578,,,,47,,,,,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,,
06:45:00.000-04:00,07:00:00.000-04:00,15.346353530883789,,,,,,,,,,,,42,,,,,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,15.346353530883789,,,,,,,,,,,,84,,,,,900000,,
07:15:00.000-04:00,07:30:00.000-04:00,15.346353530883789,,,,,19.068889617919922,72.82846069335938,19.068889617919922,72.82846069335938,,,,8,,,,,900000,,
07:30:00.000-04:00,07:45:00.000-04:00,29.029325485229492,71.13358306884766,,,,19.068641662597656,72.82833099365234,19.0689640045166,72.82843780517578,,,,182,,,,,554115,254943,
07:45:00.000-04:00,08:00:00.000-04:00,18.73217010498047,11.453712463378906,,,,19.055463790893555,72.82174682617188,19.068984985351562,72.82847595214844,4.255060195922852,9.420430183410645,0.7256031632423401,106,,,,,,63085,
08:00:00.000-04:00,08:15:00.000-04:00,20.922645568847656,81.60279846191406,,,,19.045930862426758,72.82103729248047,19.05489158630371,72.82652282714844,2.531811237335205,5.150242805480957,0.8700000047683716,156,,,,,138927,,38735
08:15:00.000-04:00,08:30:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,15.346352577209473,,,,,,,,,,,,1,,,,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,15.346352577209473,,,,,19.046279907226562,72.82098388671875,19.046340942382812,72.8210220336914,,,,,,,,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,,900000,,
09:30:00.000-04:00,09:45:00.000-04:00,15.346352577209473,,,,,19.046321868896484,72.82110595703125,19.046321868896484,72.82110595703125,,,,,,,,,900000,,
09:45:00.000-04:00,10:00:00.000-04:00,28.64067840576172,457.3428649902344,,,,19.046022415161133,72.81970977783203,19.046981811523438,72.82124328613281,6.107266426086426,6.254230499267578,5.960301876068115,175,,,,96126,658965,144909,
10:00:00.000-04:00,10:15:00.000-04:00,57.72621536254883,2746.357421875,,,,19.048677444458008,72.82048034667969,19.068984985351562,72.82847595214844,4.068247318267822,11.560017585754395,1.1200000047683716,80,,,,738416,71765,,
10:15:00.000-04:00,10:30:00.000-04:00,15.346355438232422,,,,,19.06886863708496,72.82841491699219,19.06892967224121,72.82846069335938,,,,46,,,,,,,
10:30:00.000-04:00,10:45:00.000-04:00,17.58978843688965,10.248058319091797,,,,19.068946838378906,72.82843017578125,19.068946838378906,72.82843017578125,,,,70,,,,,527843,41800,
10:45:00.000-04:00,11:00:00.000-04:00,15.346353530883789,,,,,19.068750381469727,72.82841491699219,19.068984985351562,72.82847595214844,,,,68,,,,,850514,,
11:00:00.000-04:00,11:15:00.000-04:00,15.346353530883789,,,,,19.068750381469727,72.82841491699219,19.06880760192871,72.82844543457031,,,,79,,,,,900000,,
11:15:00.000-04:00,11:30:00.000-04:00,19.65149688720703,22.304597854614258,,,,19.06868553161621,72.8283462524414,19.068872451782227,72.82844543457031,,,,185,,,,,539281,80214,
