Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,15.346353530883789,,,,,,,,,,,,211,,,,,900000,
00:15:00.000-05:00,00:30:00.000-05:00,15.346353530883789,,,,,22.52448272705078,88.326171875,22.525177001953125,88.3265609741211,,,,123,,,,,752118,
00:30:00.000-05:00,00:45:00.000-05:00,15.346352577209473,,,,,22.524564743041992,88.32611083984375,22.525104522705078,88.32640075683594,,,,126,,,,,785402,
00:45:00.000-05:00,01:00:00.000-05:00,15.346352577209473,,,,,22.52454948425293,88.32617950439453,22.524904251098633,88.32662963867188,,,,221,,,,,597165,
01:00:00.000-05:00,01:15:00.000-05:00,15.346353530883789,,,,,22.524778366088867,88.32611083984375,22.525009155273438,88.3263168334961,,,,285,,,,,727014,
01:15:00.000-05:00,01:30:00.000-05:00,41.84611511230469,602.40576171875,,,,22.52214813232422,88.32647705078125,22.525060653686523,88.33129119873047,,,,252,,,,,298774,493747
01:30:00.000-05:00,01:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,48,,,,,829926,
01:45:00.000-05:00,02:00:00.000-05:00,15.346354484558105,,,,,22.522306442260742,88.33116912841797,22.522380828857422,88.3313217163086,,,,18,,,,,900000,
02:00:00.000-05:00,02:15:00.000-05:00,25.036333084106445,132.1527099609375,,,,22.52191925048828,88.32645416259766,22.524751663208008,88.33165740966797,,,,278,,,,,380443,180545
02:15:00.000-05:00,02:30:00.000-05:00,15.346352577209473,,,,,22.524518966674805,88.32624816894531,22.524864196777344,88.3265380859375,,,,27,,,,,671105,
02:30:00.000-05:00,02:45:00.000-05:00,21.855323791503906,48.61981201171875,,,,22.524768829345703,88.32611083984375,22.525009155273438,88.32632446289062,,,,226,,,,,746343,121276
02:45:00.000-05:00,03:00:00.000-05:00,15.346353530883789,,,,,22.524913787841797,88.32611083984375,22.525009155273438,88.3261947631836,,,,306,,,,,900000,
03:00:00.000-05:00,03:15:00.000-05:00,15.346353530883789,,,,,22.524484634399414,88.32611083984375,22.525009155273438,88.32654571533203,,,,174,,,,,596927,
03:15:00.000-05:00,03:30:00.000-05:00,15.346353530883789,,,,,,,,,,,,26,,,,,900000,
03:30:00.000-05:00,03:45:00.000-05:00,15.346353530883789,,,,,22.525009155273438,88.32611083984375,22.525009155273438,88.32611083984375,,,,,,,,,900000,
03:45:00.000-05:00,04:00:00.000-05:00,15.346353530883789,,,,,22.525009155273438,88.32611083984375,22.525026321411133,88.32621002197266,,,,,,,,,900000,
04:00:00.000-05:00,04:15:00.000-05:00,15.346352577209473,,,,,22.525009155273438,88.32610321044922,22.525009155273438,88.32610321044922,,,,8,,,,,847373,
04:15:00.000-05:00,04:30:00.000-05:00,15.346352577209473,,,,,22.52470588684082,88.32617950439453,22.52490234375,88.32659149169922,,,,84,,,,,789846,
04:30:00.000-05:00,04:45:00.000-05:00,33.28295135498047,183.2620086669922,,,,22.52451515197754,88.32611083984375,22.52507781982422,88.32655334472656,,,,343,,,,,459059,334197
04:45:00.000-05:00,05:00:00.000-05:00,15.346354484558105,,,,,22.524600982666016,88.32632446289062,22.524749755859375,88.32647705078125,,,,25,,,,,900000,
05:00:00.000-05:00,05:15:00.000-05:00,15.346354484558105,,,,,22.5245304107666,88.32610321044922,22.525009155273438,88.3265151977539,,,,52,,,,,755729,
05:15:00.000-05:00,05:30:00.000-05:00,22.018644332885742,37.37527084350586,,,,22.524517059326172,88.32653045654297,22.524547576904297,88.3265380859375,,,,276,,,,,509432,124319
05:30:00.000-05:00,05:45:00.000-05:00,46.46810531616211,1178.266845703125,,,,22.52452850341797,88.3265151977539,22.526851654052734,88.33484649658203,,,,220,,,,528134,49280,15103
05:45:00.000-05:00,06:00:00.000-05:00,48.633182525634766,1722.812744140625,,,,22.537399291992188,88.33414459228516,22.538780212402344,88.33952331542969,,,,250,,,,505338,26246,79820
06:00:00.000-05:00,06:15:00.000-05:00,15.346353530883789,,,,,22.53767967224121,88.33373260498047,22.538127899169922,88.3345947265625,,,,204,,,,,200569,
06:15:00.000-05:00,06:30:00.000-05:00,19.00149154663086,47.56053161621094,,,,22.537429809570312,88.33396911621094,22.538103103637695,88.33468627929688,,,,183,,,,,831897,68103
06:30:00.000-05:00,06:45:00.000-05:00,19.85447883605957,69.7643051147461,,,,22.537626266479492,88.33372497558594,22.537673950195312,88.3343276977539,,,,184,,,,,545666,83996
06:45:00.000-05:00,07:00:00.000-05:00,15.346354484558105,,,,,22.537626266479492,88.33368682861328,22.537673950195312,88.33372497558594,,,,137,,,,,900000,
