Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,24.160518646240234,107.88131713867188,,,,,,,,,,,519,,,,,484993,164226,
00:15:00.000-05:00,00:30:00.000-05:00,19.659975051879883,,,,,22.524505615234375,88.32645416259766,22.524505615234375,88.32645416259766,,,,277,,,,,431988,80372,
00:30:00.000-05:00,00:45:00.000-05:00,21.75259780883789,16.879154205322266,,,,22.524505615234375,88.32645416259766,22.524673461914062,88.32652282714844,,,,191,,,,,558716,119362,
00:45:00.000-05:00,01:00:00.000-05:00,48.10566711425781,1817.9014892578125,,,,22.523895263671875,88.3275146484375,22.53292465209961,88.33627319335938,4.437551021575928,7.450107097625732,2.306729316711426,80,,,,570790,179911,,
01:00:00.000-05:00,01:15:00.000-05:00,66.99999237060547,2924.7919921875,,,,22.537429809570312,88.33951568603516,22.54899787902832,88.35350036621094,4.947383880615234,13.132193565368652,0.6000000238418579,,,,,900000,,,
01:15:00.000-05:00,01:30:00.000-05:00,27.88060188293457,161.68995666503906,,,,22.541244506835938,88.34512329101562,22.559391021728516,88.36163330078125,8.053308486938477,15.270013809204102,0.5096076726913452,102,,,,8072,60834,224908,
01:30:00.000-05:00,01:45:00.000-05:00,45.523380279541016,3984.654052734375,,,,22.539216995239258,88.3740234375,22.58382225036621,88.41117858886719,11.411114692687988,17.500070571899414,2.111231803894043,188,,,,517048,35029,,
01:45:00.000-05:00,02:00:00.000-05:00,53.58357620239258,2115.09423828125,,,,22.599262237548828,88.40535736083984,22.639799118041992,88.43468475341797,7.519059181213379,14.296468734741211,1.1950732469558716,18,,,,655150,107818,,
02:00:00.000-05:00,02:15:00.000-05:00,15.346352577209473,,,,,22.642757415771484,88.43852996826172,22.64375114440918,88.43914031982422,,,,281,,,,,12903,,
02:15:00.000-05:00,02:30:00.000-05:00,15.346352577209473,,,,,22.642803192138672,88.43916320800781,22.643281936645508,88.43975830078125,0.7700649499893188,0.7700649499893188,0.7700649499893188,56,,,,,725963,,
02:30:00.000-05:00,02:45:00.000-05:00,29.27143096923828,219.1605224609375,,,,22.643741607666016,88.43959045410156,22.6439266204834,88.43974304199219,0.7700649499893188,0.7700649499893188,0.7700649499893188,453,,,,,129415,259454,
02:45:00.000-05:00,03:00:00.000-05:00,18.989791870117188,7.233923435211182,,,,22.6439266204834,88.43966674804688,22.6439266204834,88.43966674804688,,,,140,,,,,329472,67885,
03:00:00.000-05:00,03:15:00.000-05:00,27.243911743164062,182.55564880371094,,,,22.64290428161621,88.43970489501953,22.64388084411621,88.43993377685547,,,,461,,,,,300067,221677,
03:15:00.000-05:00,03:30:00.000-05:00,23.20354652404785,87.23059844970703,,,,22.642810821533203,88.43989562988281,22.642810821533203,88.43989562988281,,,,543,,,,,27509,146396,
03:30:00.000-05:00,03:45:00.000-05:00,15.346354484558105,,,,,22.642349243164062,88.43989562988281,22.644685745239258,88.4412612915039,,,,185,,,,,162707,,
03:45:00.000-05:00,04:00:00.000-05:00,15.346354484558105,,,,,22.642208099365234,88.44014739990234,22.643936157226562,88.4406509399414,,,,112,,,,,863776,,
04:00:00.000-05:00,04:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,130,,,,,,,
04:15:00.000-05:00,04:30:00.000-05:00,15.346354484558105,,,,,,,,,,,,67,,,,,,,
04:30:00.000-05:00,04:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,11,,,,,708036,,
04:45:00.000-05:00,05:00:00.000-05:00,15.346355438232422,,,,,,,,,,,,48,,,,,900000,,
05:00:00.000-05:00,05:15:00.000-05:00,15.346353530883789,,,,,,,,,,,,27,,,,,759338,,
05:15:00.000-05:00,05:30:00.000-05:00,15.346353530883789,,,,,,,,,,,,80,,,,,900000,,
05:30:00.000-05:00,05:45:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,,
05:45:00.000-05:00,06:00:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,,
06:00:00.000-05:00,06:15:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,,
06:15:00.000-05:00,06:30:00.000-05:00,15.346353530883789,,,,,,,,,,,,9,,,,,900000,,
06:30:00.000-05:00,06:45:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,,387241,,
06:45:00.000-05:00,07:00:00.000-05:00,15.346354484558105,,,,,19.090450286865234,72.85375213623047,19.0955867767334,72.87200164794922,9.342554092407227,9.92526626586914,8.759840965270996,104,,,,,,,
07:00:00.000-05:00,07:15:00.000-05:00,34.882450103759766,293.1889953613281,,,,19.096920013427734,72.8729019165039,19.097152709960938,72.87328338623047,,,,539,,,,,266518,364000,
07:15:00.000-05:00,07:30:00.000-05:00,42.13684844970703,299.2081604003906,,,,19.101119995117188,72.85499572753906,19.102914810180664,72.86749267578125,7.599594593048096,14.360055923461914,0.9535198211669922,397,,,,,,234185,107725
07:30:00.000-05:00,07:45:00.000-05:00,15.346352577209473,,,,,19.05280876159668,72.84664916992188,19.063095092773438,72.84734344482422,6.186777591705322,11.582918167114258,1.3203409910202026,72,,,,,,,
07:45:00.000-05:00,08:00:00.000-05:00,15.346353530883789,,,,,19.04920196533203,72.85662841796875,19.05205535888672,72.86497497558594,1.885498046875,5.16047477722168,0.6600000262260437,17,,,,,296956,,
08:00:00.000-05:00,08:15:00.000-05:00,17.21012306213379,10.248058319091797,,,,19.04239273071289,72.86235809326172,19.04297637939453,72.8642349243164,2.4565274715423584,3.9356067180633545,0.6718630194664001,79,,,,,,34726,
