Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Strength training duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,900000,,
00:15:00.000-04:00,00:30:00.000-04:00,15.346354484558105,,,,,43.46582794189453,-80.54271697998047,43.46582794189453,-80.54271697998047,,,,45,,,,869748,,
00:30:00.000-04:00,00:45:00.000-04:00,15.346354484558105,,,,,,,,,,,,,,,,900000,,
00:45:00.000-04:00,01:00:00.000-04:00,15.346353530883789,,,,,43.465736389160156,-80.54261016845703,43.465782165527344,-80.54257202148438,,,,62,,,,348650,,
01:00:00.000-04:00,01:15:00.000-04:00,15.346353530883789,,,,,43.465721130371094,-80.5427474975586,43.465797424316406,-80.54256439208984,,,,87,,,,494202,,
01:15:00.000-04:00,01:30:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
01:30:00.000-04:00,01:45:00.000-04:00,15.346352577209473,,,,,43.46580505371094,-80.54276275634766,43.4658317565918,-80.54268646240234,,,,14,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,15.346352577209473,,,,,43.465789794921875,-80.54270935058594,43.46583557128906,-80.5426254272461,,,,,,,,900000,,
02:00:00.000-04:00,02:15:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
03:00:00.000-04:00,03:15:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
03:30:00.000-04:00,03:45:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
03:45:00.000-04:00,04:00:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
04:00:00.000-04:00,04:15:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
04:15:00.000-04:00,04:30:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
04:30:00.000-04:00,04:45:00.000-04:00,15.346352577209473,,,,,43.46578598022461,-80.5427474975586,43.46582794189453,-80.54271697998047,,,,,,,,900000,,
04:45:00.000-04:00,05:00:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
05:00:00.000-04:00,05:15:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
05:15:00.000-04:00,05:30:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
05:30:00.000-04:00,05:45:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,15.346352577209473,,,,,,,,,,,,,,,,900000,,
