Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Strength training duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,15.971354484558105,,,,,,,,,,,,65,,,,900000,,
00:15:00.000-05:00,00:30:00.000-05:00,15.971354484558105,,,,,19.068513870239258,72.82833862304688,19.068599700927734,72.8283462524414,,,,198,,,,900000,,
00:30:00.000-05:00,00:45:00.000-05:00,15.971354484558105,,,,,19.068546295166016,72.8282699584961,19.068607330322266,72.82838439941406,,,,93,,,,900000,,
00:45:00.000-05:00,01:00:00.000-05:00,15.971354484558105,,,,,19.068567276000977,72.82836151123047,19.068567276000977,72.82836151123047,,,,3,,,,900000,,
01:00:00.000-05:00,01:15:00.000-05:00,15.971354484558105,,,,,19.068586349487305,72.828369140625,19.068586349487305,72.828369140625,,,,65,,,,900000,,
01:15:00.000-05:00,01:30:00.000-05:00,15.971354484558105,,,,,,,,,,,,83,,,,900000,,
01:30:00.000-05:00,01:45:00.000-05:00,15.971353530883789,,,,,19.06845474243164,72.82831573486328,19.06857681274414,72.828369140625,,,,285,,,,491082,,
01:45:00.000-05:00,02:00:00.000-05:00,15.971353530883789,,,,,19.068513870239258,72.82831573486328,19.06869125366211,72.828369140625,,,,42,,,,900000,,
02:00:00.000-05:00,02:15:00.000-05:00,15.971353530883789,,,,,,,,,,,,,,,,900000,,
02:15:00.000-05:00,02:30:00.000-05:00,15.971353530883789,,,,,19.068614959716797,72.82831573486328,19.068614959716797,72.82831573486328,,,,,,,,900000,,
02:30:00.000-05:00,02:45:00.000-05:00,27.226240158081055,165.2647705078125,,,,19.068511962890625,72.82835388183594,19.068618774414062,72.82835388183594,,,,374,,,,710235,189765,
02:45:00.000-05:00,03:00:00.000-05:00,33.138519287109375,160.35195922851562,,,,19.068571090698242,72.82837677001953,19.068571090698242,72.82837677001953,,,,343,,,,610550,289450,
03:00:00.000-05:00,03:15:00.000-05:00,24.4837646484375,33.75830841064453,,,,19.068546295166016,72.82832336425781,19.068592071533203,72.828369140625,,,,531,,,,191445,143525,
03:15:00.000-05:00,03:30:00.000-05:00,15.971354484558105,,,,,19.068572998046875,72.828369140625,19.068572998046875,72.828369140625,,,,181,,,,539282,,
03:30:00.000-05:00,03:45:00.000-05:00,15.971353530883789,,,,,19.068571090698242,72.82837677001953,19.068572998046875,72.82837677001953,,,,24,,,,900000,,
03:45:00.000-05:00,04:00:00.000-05:00,15.971353530883789,,,,,,,,,,,,55,,,,900000,,
04:00:00.000-05:00,04:15:00.000-05:00,15.971353530883789,,,,,,,,,,,,36,,,,900000,,
04:15:00.000-05:00,04:30:00.000-05:00,15.971353530883789,,,,,19.068572998046875,72.828369140625,19.068572998046875,72.828369140625,,,,26,,,,900000,,
04:30:00.000-05:00,04:45:00.000-05:00,15.971353530883789,,,,,,,,,,,,71,,,,900000,,
04:45:00.000-05:00,05:00:00.000-05:00,15.971353530883789,,,,,,,,,,,,156,,,,674128,,
