Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,15.346353530883789,,,,,22.53763198852539,88.33353424072266,22.537765502929688,88.33378601074219,,,,,,,,,900000,,
00:15:00.000-05:00,00:30:00.000-05:00,15.346353530883789,,,,,22.537578582763672,88.33353424072266,22.53767204284668,88.33361053466797,,,,,,,,,900000,,
00:30:00.000-05:00,00:45:00.000-05:00,15.346353530883789,,,,,22.537578582763672,88.33349609375,22.537717819213867,88.33353424072266,,,,,,,,,900000,,
00:45:00.000-05:00,01:00:00.000-05:00,15.346353530883789,,,,,22.53767204284668,88.33353424072266,22.53767204284668,88.33353424072266,,,,,,,,,900000,,
01:00:00.000-05:00,01:15:00.000-05:00,15.346353530883789,,,,,22.53768539428711,88.33353424072266,22.537857055664062,88.33489990234375,,,,11,,,,,900000,,
01:15:00.000-05:00,01:30:00.000-05:00,15.346353530883789,,,,,22.537582397460938,88.3334732055664,22.537899017333984,88.333984375,,,,169,,,,,488080,,
01:30:00.000-05:00,01:45:00.000-05:00,15.346355438232422,,,,,22.536664962768555,88.33366394042969,22.537912368774414,88.33414459228516,0.6606814861297607,0.6606814861297607,0.6606814861297607,387,,,,,677043,,
01:45:00.000-05:00,02:00:00.000-05:00,19.784439086914062,43.883277893066406,,,,22.53730583190918,88.33406829833984,22.53758430480957,88.33421325683594,,,,362,,,,,295737,82691,
02:00:00.000-05:00,02:15:00.000-05:00,41.8531608581543,292.3360290527344,,,,22.537296295166016,88.33373260498047,22.537864685058594,88.33428955078125,,,,477,,,,,392748,243567,109640
02:15:00.000-05:00,02:30:00.000-05:00,22.182714462280273,46.42153549194336,,,,22.523893356323242,88.32611083984375,22.525009155273438,88.32675170898438,,,,207,,,,,531618,127376,
02:30:00.000-05:00,02:45:00.000-05:00,22.32016372680664,56.85772705078125,,,,22.524507522583008,88.32642364501953,22.524635314941406,88.3265151977539,,,,61,,,,,770063,129937,
02:45:00.000-05:00,03:00:00.000-05:00,15.346352577209473,,,,,,,,,,,,38,,,,,900000,,
03:00:00.000-05:00,03:15:00.000-05:00,18.845739364624023,51.00375747680664,,,,22.52484703063965,88.32611083984375,22.525049209594727,88.32662963867188,,,,233,,,,,709908,65201,
03:15:00.000-05:00,03:30:00.000-05:00,15.346354484558105,,,,,22.524507522583008,88.32611083984375,22.525009155273438,88.32655334472656,,,,376,,,,,900000,,
03:30:00.000-05:00,03:45:00.000-05:00,15.346353530883789,,,,,22.524581909179688,88.3265151977539,22.524612426757812,88.32655334472656,,,,215,,,,,339503,,
03:45:00.000-05:00,04:00:00.000-05:00,15.346355438232422,,,,,22.524518966674805,88.3264389038086,22.524673461914062,88.32652282714844,,,,536,,,,,31247,,
