Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,15.346352577209473,,,,,19.068769454956055,72.82843017578125,19.06885528564453,72.8285140991211,,,,125,,,,,900000,,
00:15:00.000-05:00,00:30:00.000-05:00,15.346354484558105,,,,,19.06870460510254,72.82839965820312,19.068910598754883,72.82846069335938,,,,8,,,,,837030,,
00:30:00.000-05:00,00:45:00.000-05:00,18.299047470092773,22.907424926757812,,,,19.068683624267578,72.82838439941406,19.06876564025879,72.8285140991211,,,,70,,,,,732196,55015,
00:45:00.000-05:00,01:00:00.000-05:00,15.346353530883789,,,,,19.068714141845703,72.82841491699219,19.06876564025879,72.8285140991211,,,,,,,,,610417,,
01:00:00.000-05:00,01:15:00.000-05:00,15.346354484558105,,,,,19.0687313079834,72.82841491699219,19.068777084350586,72.82843017578125,,,,8,,,,,727500,,
01:15:00.000-05:00,01:30:00.000-05:00,18.76388931274414,36.362953186035156,,,,19.068647384643555,72.8283462524414,19.068941116333008,72.82849884033203,,,,132,,,,,248850,63676,
01:30:00.000-05:00,01:45:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,,505884,,
01:45:00.000-05:00,02:00:00.000-05:00,32.327239990234375,83.29692077636719,,,,19.068693161010742,72.82835388183594,19.06884765625,72.8285140991211,,,,313,,,,,225551,15653,125091
02:00:00.000-05:00,02:15:00.000-05:00,15.346353530883789,,,,,19.068683624267578,72.82846069335938,19.06878089904785,72.82847595214844,,,,51,,,,,488762,,
02:15:00.000-05:00,02:30:00.000-05:00,15.346353530883789,,,,,19.068767547607422,72.82839965820312,19.06886100769043,72.82849884033203,,,,219,,,,,900000,,
02:30:00.000-05:00,02:45:00.000-05:00,19.737348556518555,44.609195709228516,,,,19.068716049194336,72.82837677001953,19.068845748901367,72.8285140991211,,,,435,,,,,499529,81814,
02:45:00.000-05:00,03:00:00.000-05:00,15.346351623535156,,,,,19.068788528442383,72.82833862304688,19.06879425048828,72.82843780517578,,,,43,,,,,900000,,
03:00:00.000-05:00,03:15:00.000-05:00,18.384653091430664,32.55265426635742,,,,19.068593978881836,72.828369140625,19.068870544433594,72.82846069335938,,,,226,,,,,794110,56610,
03:15:00.000-05:00,03:30:00.000-05:00,42.69561767578125,966.4160766601562,,,,19.068683624267578,72.82840728759766,19.06884765625,72.8284683227539,,,,237,,,,292058,358539,197262,
03:30:00.000-05:00,03:45:00.000-05:00,47.9482421875,1818.664794921875,,,,19.046945571899414,72.82485961914062,19.059709548950195,72.84833526611328,7.931798458099365,18.920000076293945,2.6327364444732666,23,,,,568047,,,
03:45:00.000-05:00,04:00:00.000-05:00,15.346352577209473,,,,,19.065431594848633,72.8630599975586,19.084836959838867,72.88606262207031,3.782949924468994,6.901224613189697,0.6512295603752136,214,,,,,241218,,
04:00:00.000-05:00,04:15:00.000-05:00,41.283321380615234,283.2795104980469,,,,19.086423873901367,72.88944244384766,19.086637496948242,72.88984680175781,,,,630,,,,,142690,483261,
04:15:00.000-05:00,04:30:00.000-05:00,15.346353530883789,,,,,,,,,,,,450,,,,,900000,,
04:30:00.000-05:00,04:45:00.000-05:00,15.346353530883789,,,,,,,,,,,,196,,,,,900000,,
04:45:00.000-05:00,05:00:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,,
05:00:00.000-05:00,05:15:00.000-05:00,15.346353530883789,,,,,,,,,,,,7,,,,,900000,,
05:15:00.000-05:00,05:30:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,,
05:30:00.000-05:00,05:45:00.000-05:00,15.346353530883789,,,,,,,,,,,,7,,,,,761709,,
05:45:00.000-05:00,06:00:00.000-05:00,15.346352577209473,,,,,,,,,,,,,,,,,900000,,
06:00:00.000-05:00,06:15:00.000-05:00,15.346353530883789,,,,,,,,,,,,19,,,,,869318,,
06:15:00.000-05:00,06:30:00.000-05:00,15.346352577209473,,,,,,,,,,,,,,,,,900000,,
06:30:00.000-05:00,06:45:00.000-05:00,15.346352577209473,,,,,,,,,,,,10,,,,,900000,,
06:45:00.000-05:00,07:00:00.000-05:00,48.239891052246094,455.2583312988281,,,,19.086240768432617,72.88893127441406,19.086406707763672,72.88925170898438,,,,862,,,,,31050,612876,
07:00:00.000-05:00,07:15:00.000-05:00,32.63840866088867,237.1307373046875,,,,19.08617401123047,72.88870239257812,19.08648681640625,72.88925170898438,,,,657,,,,,430125,322189,
07:15:00.000-05:00,07:30:00.000-05:00,41.58229446411133,286.3514709472656,,,,19.08647918701172,72.88814544677734,19.087467193603516,72.88871002197266,,,,677,,,,,236663,488831,
07:30:00.000-05:00,07:45:00.000-05:00,31.511371612548828,131.41754150390625,,,,19.086959838867188,72.8887939453125,19.086990356445312,72.88893127441406,,,,521,,,,,78838,301188,
07:45:00.000-05:00,08:00:00.000-05:00,52.97978210449219,322.5105895996094,,,,19.085966110229492,72.88860321044922,19.086999893188477,72.88911437988281,,,,682,,,,,126472,701191,
08:00:00.000-05:00,08:15:00.000-05:00,63.490966796875,658.2655639648438,,,,19.086164474487305,72.88861083984375,19.086711883544922,72.88990020751953,,,,1003,,,,,,897037,
08:15:00.000-05:00,08:30:00.000-05:00,33.01373291015625,175.88845825195312,,,,19.086523056030273,72.88861083984375,19.086523056030273,72.88861083984375,,,,558,,,,,295166,329181,
08:30:00.000-05:00,08:45:00.000-05:00,19.886037826538086,97.04386901855469,,,,19.077991485595703,72.87918090820312,19.085447311401367,72.88768768310547,3.5111587047576904,6.269999980926514,0.7224956750869751,237,,,,,32031,84584,
08:45:00.000-05:00,09:00:00.000-05:00,41.67915344238281,2296.9921875,,,,19.059417724609375,72.85498809814453,19.076385498046875,72.87548828125,5.413204669952393,13.630033493041992,0.6414047479629517,72,,,,458816,175967,,
09:00:00.000-05:00,09:15:00.000-05:00,15.346353530883789,,,,,19.049686431884766,72.83515167236328,19.05746841430664,72.84794616699219,4.642375469207764,14.730165481567383,1.7314156293869019,38,,,,,326627,,
09:15:00.000-05:00,09:30:00.000-05:00,22.176227569580078,347.957763671875,,,,19.059078216552734,72.83240509033203,19.0594482421875,72.83685302734375,2.3027706146240234,12.031831741333008,0.6596968770027161,51,,,,119002,569541,,
09:30:00.000-05:00,09:45:00.000-05:00,41.4927978515625,1473.0308837890625,,,,19.059505462646484,72.826416015625,19.068796157836914,72.83020782470703,5.388309001922607,8.81274700164795,1.290348768234253,224,,,,349661,284027,113253,
09:45:00.000-05:00,10:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,115,,,,,734818,,
10:00:00.000-05:00,10:15:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,,
10:15:00.000-05:00,10:30:00.000-05:00,15.346353530883789,,,,,,,,,,,,398,,,,,893660,,
10:30:00.000-05:00,10:45:00.000-05:00,15.346352577209473,,,,,19.068742752075195,72.82836151123047,19.068742752075195,72.82836151123047,,,,133,,,,,589725,,
10:45:00.000-05:00,11:00:00.000-05:00,15.346353530883789,,,,,19.068790435791016,72.82840728759766,19.068790435791016,72.82840728759766,,,,182,,,,,900000,,
11:00:00.000-05:00,11:15:00.000-05:00,15.346353530883789,,,,,19.068742752075195,72.828369140625,19.068742752075195,72.828369140625,,,,104,,,,,900000,,
11:15:00.000-05:00,11:30:00.000-05:00,27.122783660888672,16.276329040527344,,,,19.068742752075195,72.82836151123047,19.068790435791016,72.8284912109375,,,,389,,,,,680580,219420,
11:30:00.000-05:00,11:45:00.000-05:00,21.10811996459961,,,,,19.06864356994629,72.82840728759766,19.06878089904785,72.82840728759766,,,,216,,,,,792646,107354,
11:45:00.000-05:00,12:00:00.000-05:00,15.346353530883789,,,,,19.068641662597656,72.8283920288086,19.06869125366211,72.82840728759766,,,,18,,,,,900000,,
12:00:00.000-05:00,12:15:00.000-05:00,15.346354484558105,,,,,19.06885528564453,72.8285140991211,19.06885528564453,72.8285140991211,,,,212,,,,,870843,,
12:15:00.000-05:00,12:30:00.000-05:00,17.537996292114258,24.486421585083008,,,,19.06867218017578,72.82838439941406,19.06888771057129,72.8285140991211,,,,240,,,,,367668,40835,
12:30:00.000-05:00,12:45:00.000-05:00,15.346353530883789,,,,,19.06867218017578,72.82838439941406,19.06885528564453,72.8285140991211,,,,61,,,,,233492,,
12:45:00.000-05:00,13:00:00.000-05:00,15.346353530883789,,,,,19.068742752075195,72.82836151123047,19.068742752075195,72.82836151123047,,,,65,,,,,213672,,
13:00:00.000-05:00,13:15:00.000-05:00,15.346353530883789,,,,,19.068822860717773,72.828369140625,19.068941116333008,72.82849884033203,,,,230,,,,,201491,,
13:15:00.000-05:00,13:30:00.000-05:00,15.346354484558105,,,,,19.06890869140625,72.82848358154297,19.06890869140625,72.82848358154297,,,,23,,,,,900000,,
13:30:00.000-05:00,13:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,9,,,,,900000,,
13:45:00.000-05:00,14:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
14:00:00.000-05:00,14:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
14:15:00.000-05:00,14:30:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
14:30:00.000-05:00,14:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
14:45:00.000-05:00,15:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
15:00:00.000-05:00,15:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
15:15:00.000-05:00,15:30:00.000-05:00,15.346354484558105,,,,,19.068756103515625,72.82842254638672,19.068756103515625,72.82842254638672,,,,,,,,,900000,,
15:30:00.000-05:00,15:45:00.000-05:00,15.346354484558105,,,,,19.068906784057617,72.8284912109375,19.068906784057617,72.8284912109375,,,,,,,,,900000,,
15:45:00.000-05:00,16:00:00.000-05:00,15.346354484558105,,,,,19.068756103515625,72.82842254638672,19.068756103515625,72.82842254638672,,,,,,,,,900000,,
16:00:00.000-05:00,16:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
16:15:00.000-05:00,16:30:00.000-05:00,15.346354484558105,,,,,19.068906784057617,72.8284912109375,19.068906784057617,72.8284912109375,,,,,,,,,900000,,
16:30:00.000-05:00,16:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
16:45:00.000-05:00,17:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
17:00:00.000-05:00,17:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
17:15:00.000-05:00,17:30:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
17:30:00.000-05:00,17:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
17:45:00.000-05:00,18:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
18:00:00.000-05:00,18:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
18:15:00.000-05:00,18:30:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
18:30:00.000-05:00,18:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
18:45:00.000-05:00,19:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
19:00:00.000-05:00,19:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
19:15:00.000-05:00,19:30:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
19:30:00.000-05:00,19:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
19:45:00.000-05:00,20:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
20:00:00.000-05:00,20:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
20:15:00.000-05:00,20:30:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
20:30:00.000-05:00,20:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
20:45:00.000-05:00,21:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
21:00:00.000-05:00,21:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
21:15:00.000-05:00,21:30:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
21:30:00.000-05:00,21:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
21:45:00.000-05:00,22:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
22:00:00.000-05:00,22:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
22:15:00.000-05:00,22:30:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
22:30:00.000-05:00,22:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
22:45:00.000-05:00,23:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
23:00:00.000-05:00,23:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
23:15:00.000-05:00,23:30:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
23:30:00.000-05:00,23:45:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
23:45:00.000-05:00,00:00:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
