Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,15.971354484558105,,,,,,,,,,,,11,,,,,900000,
00:15:00.000-05:00,00:30:00.000-05:00,15.971354484558105,,,,,19.068567276000977,72.82833862304688,19.068620681762695,72.82837677001953,,,,58,,,,,900000,
00:30:00.000-05:00,00:45:00.000-05:00,15.971354484558105,,,,,19.068456649780273,72.82833099365234,19.068456649780273,72.82833099365234,,,,27,,,,,900000,
00:45:00.000-05:00,01:00:00.000-05:00,15.971354484558105,,,,,,,,,,,,,,,,,900000,
01:00:00.000-05:00,01:15:00.000-05:00,15.971354484558105,,,,,19.068506240844727,72.82835388183594,19.068506240844727,72.82835388183594,,,,17,,,,,900000,
01:15:00.000-05:00,01:30:00.000-05:00,15.971354484558105,,,,,,,,,,,,31,,,,,900000,
01:30:00.000-05:00,01:45:00.000-05:00,20.724912643432617,16.879154205322266,,,,19.068553924560547,72.82835388183594,19.068601608276367,72.82836151123047,,,,98,,,,,578263,80149
01:45:00.000-05:00,02:00:00.000-05:00,15.971352577209473,,,,,19.06850814819336,72.82833099365234,19.068695068359375,72.828369140625,,,,165,,,,,900000,
02:00:00.000-05:00,02:15:00.000-05:00,15.971352577209473,,,,,19.068456649780273,72.82830047607422,19.06855583190918,72.82833099365234,,,,306,,,,,60003,
02:15:00.000-05:00,02:30:00.000-05:00,15.971353530883789,,,,,19.068510055541992,72.82835388183594,19.068567276000977,72.828369140625,,,,158,,,,,506951,
02:30:00.000-05:00,02:45:00.000-05:00,15.971353530883789,,,,,,,,,,,,,,,,,900000,
02:45:00.000-05:00,03:00:00.000-05:00,15.971353530883789,,,,,,,,,,,,,,,,,900000,
03:00:00.000-05:00,03:15:00.000-05:00,15.971353530883789,,,,,19.068456649780273,72.82833099365234,19.06850814819336,72.82835388183594,,,,196,,,,,900000,
03:15:00.000-05:00,03:30:00.000-05:00,15.971353530883789,,,,,19.06851577758789,72.8283462524414,19.06851577758789,72.8283462524414,,,,0,,,,,900000,
03:30:00.000-05:00,03:45:00.000-05:00,15.971353530883789,,,,,19.068510055541992,72.82835388183594,19.06856918334961,72.828369140625,,,,3,,,,,900000,
03:45:00.000-05:00,04:00:00.000-05:00,15.971353530883789,,,,,19.068567276000977,72.82833862304688,19.068649291992188,72.828369140625,,,,159,,,,,900000,
04:00:00.000-05:00,04:15:00.000-05:00,15.971353530883789,,,,,,,,,,,,277,,,,,900000,
04:15:00.000-05:00,04:30:00.000-05:00,15.971353530883789,,,,,19.0552978515625,72.82676696777344,19.06389808654785,72.83233642578125,,,,104,,,,,28633,
04:30:00.000-05:00,04:45:00.000-05:00,15.971354484558105,,,,,19.055753707885742,72.83536529541016,19.056438446044922,72.83609771728516,0.75,0.75,0.75,121,,,,,377660,
04:45:00.000-05:00,05:00:00.000-05:00,15.971352577209473,,,,,19.0563907623291,72.83602905273438,19.0563907623291,72.83602905273438,,,,11,,,,,900000,
05:00:00.000-05:00,05:15:00.000-05:00,15.971352577209473,,,,,19.05632209777832,72.83592224121094,19.056371688842773,72.83595275878906,,,,,,,,,900000,
05:15:00.000-05:00,05:30:00.000-05:00,15.971352577209473,,,,,19.056365966796875,72.83599853515625,19.05640983581543,72.83605194091797,,,,,,,,,900000,
05:30:00.000-05:00,05:45:00.000-05:00,15.971352577209473,,,,,19.05634117126465,72.83595275878906,19.056381225585938,72.8360366821289,,,,26,,,,,900000,
05:45:00.000-05:00,06:00:00.000-05:00,34.625572204589844,477.58917236328125,,,,19.054840087890625,72.8267593383789,19.056291580200195,72.83521270751953,2.011883497238159,3.605551242828369,0.5,254,,,,143194,475979,73414
06:00:00.000-05:00,06:15:00.000-05:00,58.48216247558594,1193.415771484375,,,,19.060930252075195,72.82713317871094,19.068851470947266,72.82838439941406,,,,103,,,,425682,474318,
06:15:00.000-05:00,06:30:00.000-05:00,15.971353530883789,,,,,19.068571090698242,72.82832336425781,19.06867218017578,72.8283462524414,,,,306,,,,,900000,
06:30:00.000-05:00,06:45:00.000-05:00,15.971353530883789,,,,,19.068567276000977,72.828369140625,19.068567276000977,72.828369140625,,,,,,,,,900000,
06:45:00.000-05:00,07:00:00.000-05:00,15.971353530883789,,,,,19.068565368652344,72.828369140625,19.068565368652344,72.828369140625,,,,,,,,,900000,
07:00:00.000-05:00,07:15:00.000-05:00,15.971353530883789,,,,,19.068567276000977,72.828369140625,19.068567276000977,72.82837677001953,,,,207,,,,,900000,
07:15:00.000-05:00,07:30:00.000-05:00,35.56529235839844,185.272705078125,,,,19.067581176757812,72.82833099365234,19.068456649780273,72.82852935791016,,,,311,,,,,490279,330367
07:30:00.000-05:00,07:45:00.000-05:00,15.971354484558105,,,,,19.049985885620117,72.82443237304688,19.059476852416992,72.82850646972656,8.246211051940918,8.246211051940918,8.246211051940918,,,,,,,
07:45:00.000-05:00,08:00:00.000-05:00,15.971354484558105,,,,,18.993074417114258,72.81446075439453,18.993074417114258,72.81446075439453,,,,,,,,,,
08:00:00.000-05:00,08:15:00.000-05:00,15.971354484558105,,,,,18.97868537902832,72.81160736083984,18.989355087280273,72.8139419555664,,,,35,,,,,,
08:15:00.000-05:00,08:30:00.000-05:00,15.971354484558105,,,,,18.957021713256836,72.80923461914062,18.974193572998047,72.81004333496094,,,,231,,,,,,
08:30:00.000-05:00,08:45:00.000-05:00,15.971354484558105,,,,,18.92544937133789,72.8216552734375,18.929471969604492,72.82501220703125,,,,4,,,,,,
08:45:00.000-05:00,09:00:00.000-05:00,15.971353530883789,,,,,18.915447235107422,72.82421112060547,18.915733337402344,72.82453155517578,,,,118,,,,,684600,
09:00:00.000-05:00,09:15:00.000-05:00,15.971354484558105,,,,,18.915851593017578,72.82455444335938,18.91585350036621,72.8245620727539,,,,203,,,,,900000,
09:15:00.000-05:00,09:30:00.000-05:00,15.971352577209473,,,,,18.915891647338867,72.8242416381836,18.928176879882812,72.8267593383789,,,,1,,,,,8996,
09:30:00.000-05:00,09:45:00.000-05:00,15.971353530883789,,,,,18.943546295166016,72.8153305053711,18.95408058166504,72.82283782958984,6.127847194671631,9.5,0.75,,,,,,,
09:45:00.000-05:00,10:00:00.000-05:00,15.971353530883789,,,,,18.965614318847656,72.80768585205078,18.995634078979492,72.81327819824219,,,,12,,,,,,
