Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,900000,
00:15:00.000-05:00,00:30:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,900000,
00:30:00.000-05:00,00:45:00.000-05:00,15.346353530883789,,,,,,,,,,,,,,,,900000,
00:45:00.000-05:00,01:00:00.000-05:00,15.346353530883789,,,,,19.068737030029297,72.82838439941406,19.068748474121094,72.82839965820312,,,,12,,,,860170,
01:00:00.000-05:00,01:15:00.000-05:00,16.879243850708008,,,,,19.068578720092773,72.82837677001953,19.068666458129883,72.8283920288086,,,,25,,,,827753,28561
01:15:00.000-05:00,01:30:00.000-05:00,15.346353530883789,,,,,19.06864356994629,72.82840728759766,19.068918228149414,72.82849884033203,,,,42,,,,900000,
01:30:00.000-05:00,01:45:00.000-05:00,18.66089630126953,13.865019798278809,,,,19.068675994873047,72.82840728759766,19.06881332397461,72.82845306396484,,,,42,,,,838243,61757
01:45:00.000-05:00,02:00:00.000-05:00,23.387836456298828,83.79295349121094,,,,19.068674087524414,72.82840728759766,19.068920135498047,72.82849884033203,,,,434,,,,672964,149830
02:00:00.000-05:00,02:15:00.000-05:00,15.680669784545898,8.57922077178955,,,,19.068645477294922,72.82831573486328,19.068918228149414,72.82849884033203,,,,308,,,,829980,6229
02:15:00.000-05:00,02:30:00.000-05:00,20.968740463256836,51.842864990234375,,,,19.068729400634766,72.8283920288086,19.068893432617188,72.8284912109375,,,,128,,,,534448,98236
02:30:00.000-05:00,02:45:00.000-05:00,15.346353530883789,,,,,19.068756103515625,72.82842254638672,19.06895637512207,72.82846069335938,,,,67,,,,764127,
02:45:00.000-05:00,03:00:00.000-05:00,15.346352577209473,,,,,19.068716049194336,72.82841491699219,19.06894874572754,72.8284683227539,,,,8,,,,807289,
03:00:00.000-05:00,03:15:00.000-05:00,16.459001541137695,,,,,19.0685977935791,72.82807922363281,19.06917953491211,72.82847595214844,1.9439842700958252,5.105418682098389,0.52801513671875,190,,,,453610,20731
03:15:00.000-05:00,03:30:00.000-05:00,15.346354484558105,,,,,19.068849563598633,72.82846069335938,19.068849563598633,72.82846069335938,,,,,,,,900000,
03:30:00.000-05:00,03:45:00.000-05:00,20.28545379638672,53.04877471923828,,,,19.0687198638916,72.82831573486328,19.068830490112305,72.82845306396484,,,,187,,,,323224,92026
03:45:00.000-05:00,04:00:00.000-05:00,15.346353530883789,,,,,,,,,,,,86,,,,900000,
04:00:00.000-05:00,04:15:00.000-05:00,15.346353530883789,,,,,19.068782806396484,72.82831573486328,19.068824768066406,72.82835388183594,,,,36,,,,837663,
04:15:00.000-05:00,04:30:00.000-05:00,15.346353530883789,,,,,19.068708419799805,72.82813262939453,19.069168090820312,72.8283462524414,20.03408432006836,20.03408432006836,20.03408432006836,198,,,,900000,
04:30:00.000-05:00,04:45:00.000-05:00,20.956806182861328,67.99516296386719,,,,19.068666458129883,72.828369140625,19.069089889526367,72.82893371582031,,,,367,,,,795465,104535
04:45:00.000-05:00,05:00:00.000-05:00,15.346353530883789,,,,,19.06851577758789,72.8285903930664,19.068645477294922,72.82875061035156,,,,138,,,,900000,
05:00:00.000-05:00,05:15:00.000-05:00,15.346353530883789,,,,,19.06879997253418,72.82835388183594,19.06879997253418,72.82835388183594,,,,116,,,,900000,
