Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,873940,,
00:15:00.000-05:00,00:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
00:30:00.000-05:00,00:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,7,,,,,900000,,
00:45:00.000-05:00,01:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,43,,,,,633597,,
01:00:00.000-05:00,01:15:00.000-05:00,15.8671875,,,,,43.4697380065918,-80.55289459228516,43.46979522705078,-80.55280303955078,,,,154,,,,,843450,,
01:15:00.000-05:00,01:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,9,,,,,780212,,
01:30:00.000-05:00,01:45:00.000-05:00,15.8671875,,,,,,,,,,,,7,,,,,883806,,
01:45:00.000-05:00,02:00:00.000-05:00,15.8671875,,,,,43.46974182128906,-80.55287170410156,43.46977233886719,-80.55281066894531,,,,,,,,,900000,,
02:00:00.000-05:00,02:15:00.000-05:00,15.8671875,,,,,43.469757080078125,-80.55286407470703,43.469757080078125,-80.55286407470703,,,,,,,,,900000,,
02:15:00.000-05:00,02:30:00.000-05:00,54.539676666259766,38.52040481567383,,,,43.46959686279297,-80.55387115478516,43.46979522705078,-80.55316162109375,,,,70,,,,369245,470530,40260,
02:30:00.000-05:00,02:45:00.000-05:00,32.509986877441406,282.539794921875,,,,43.46957778930664,-80.55411529541016,43.470176696777344,-80.55281829833984,,,,511,,,,,401557,285127,
02:45:00.000-05:00,03:00:00.000-05:00,15.867185592651367,,,,,43.46968078613281,-80.5531005859375,43.46975326538086,-80.55284881591797,,,,1,,,,,900000,,
03:00:00.000-05:00,03:15:00.000-05:00,15.867185592651367,,,,,43.46979522705078,-80.55287170410156,43.46979904174805,-80.5528335571289,,,,,,,,,900000,,
03:15:00.000-05:00,03:30:00.000-05:00,15.867185592651367,,,,,43.469749450683594,-80.55287170410156,43.46979522705078,-80.5528564453125,,,,,,,,,900000,,
03:30:00.000-05:00,03:45:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
03:45:00.000-05:00,04:00:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
04:00:00.000-05:00,04:15:00.000-05:00,15.867185592651367,,,,,43.46965408325195,-80.55313110351562,43.46965408325195,-80.55313110351562,2.551548719406128,2.551548719406128,2.551548719406128,,,,,,900000,,
04:15:00.000-05:00,04:30:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
04:30:00.000-05:00,04:45:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
04:45:00.000-05:00,05:00:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
05:00:00.000-05:00,05:15:00.000-05:00,15.867185592651367,,,,,43.46978759765625,-80.5528564453125,43.46978759765625,-80.5528564453125,,,,,,,,,900000,,
05:15:00.000-05:00,05:30:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
05:30:00.000-05:00,05:45:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
05:45:00.000-05:00,06:00:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
06:00:00.000-05:00,06:15:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
06:15:00.000-05:00,06:30:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
06:30:00.000-05:00,06:45:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
06:45:00.000-05:00,07:00:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
07:00:00.000-05:00,07:15:00.000-05:00,15.867186546325684,,,,,43.469722747802734,-80.55303955078125,43.469722747802734,-80.55303955078125,,,,,,,,,879896,,
07:15:00.000-05:00,07:30:00.000-05:00,15.867185592651367,,,,,43.469757080078125,-80.55284118652344,43.469757080078125,-80.55284118652344,,,,,,,,,894957,,
07:30:00.000-05:00,07:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
07:45:00.000-05:00,08:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
08:00:00.000-05:00,08:15:00.000-05:00,15.867186546325684,,,,,43.46974182128906,-80.55289459228516,43.46974182128906,-80.55289459228516,,,,,,,,,874985,,
08:15:00.000-05:00,08:30:00.000-05:00,15.867186546325684,,,,,43.46976852416992,-80.55281829833984,43.46976852416992,-80.55281829833984,,,,427,,,,,900000,,
08:30:00.000-05:00,08:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,450,,,,,900000,,
08:45:00.000-05:00,09:00:00.000-05:00,15.867186546325684,,,,,43.4697380065918,-80.55286407470703,43.4697380065918,-80.55286407470703,,,,31,,,,,882907,,
09:00:00.000-05:00,09:15:00.000-05:00,15.867186546325684,,,,,43.46979522705078,-80.5528335571289,43.46979522705078,-80.5528335571289,,,,,,,,,900000,,
09:15:00.000-05:00,09:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
09:30:00.000-05:00,09:45:00.000-05:00,15.867186546325684,,,,,43.469764709472656,-80.55290222167969,43.469764709472656,-80.55290222167969,,,,,,,,,900000,,
09:45:00.000-05:00,10:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
10:00:00.000-05:00,10:15:00.000-05:00,15.867186546325684,,,,,43.46950912475586,-80.55292510986328,43.469932556152344,-80.55279541015625,0.75133216381073,0.75133216381073,0.75133216381073,,,,,,900000,,
10:15:00.000-05:00,10:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
10:30:00.000-05:00,10:45:00.000-05:00,15.867186546325684,,,,,43.46973419189453,-80.5528793334961,43.46973419189453,-80.5528793334961,,,,,,,,,900000,,
10:45:00.000-05:00,11:00:00.000-05:00,15.867186546325684,,,,,43.46976852416992,-80.5528335571289,43.46976852416992,-80.5528335571289,,,,,,,,,900000,,
11:00:00.000-05:00,11:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
11:15:00.000-05:00,11:30:00.000-05:00,15.867186546325684,,,,,43.46973419189453,-80.55290222167969,43.46979904174805,-80.55281829833984,,,,11,,,,,900000,,
11:30:00.000-05:00,11:45:00.000-05:00,43.262969970703125,384.9602966308594,,,,43.46950149536133,-80.5540542602539,43.47016525268555,-80.5533218383789,,,,760,,,,,371700,469350,
11:45:00.000-05:00,12:00:00.000-05:00,19.59859275817871,40.66728210449219,,,,43.46953201293945,-80.55318450927734,43.46975326538086,-80.55284118652344,,,,106,,,,,776905,63927,
12:00:00.000-05:00,12:15:00.000-05:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,
12:15:00.000-05:00,12:30:00.000-05:00,15.867186546325684,,,,,43.46980667114258,-80.5528335571289,43.46980667114258,-80.5528335571289,,,,85,,,,,900000,,
12:30:00.000-05:00,12:45:00.000-05:00,15.867186546325684,,,,,43.46975326538086,-80.5528564453125,43.46975326538086,-80.5528564453125,,,,,,,,,900000,,
12:45:00.000-05:00,13:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,9,,,,,900000,,
13:00:00.000-05:00,13:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
13:15:00.000-05:00,13:30:00.000-05:00,15.867186546325684,,,,,43.469722747802734,-80.5529556274414,43.469722747802734,-80.5529556274414,,,,,,,,,645727,,
13:30:00.000-05:00,13:45:00.000-05:00,15.867186546325684,,,,,43.4697380065918,-80.55300903320312,43.46979522705078,-80.55281829833984,,,,,,,,,585827,,
13:45:00.000-05:00,14:00:00.000-05:00,15.867188453674316,,,,,43.46971893310547,-80.55297088623047,43.469764709472656,-80.55282592773438,,,,,,,,,544550,,
14:00:00.000-05:00,14:15:00.000-05:00,15.867185592651367,,,,,43.4697265625,-80.5528793334961,43.469783782958984,-80.55282592773438,,,,,,,,,658776,,
14:15:00.000-05:00,14:30:00.000-05:00,15.867186546325684,,,,,43.46973419189453,-80.5528335571289,43.46973419189453,-80.5528335571289,,,,14,,,,,900000,,
14:30:00.000-05:00,14:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,23,,,,,900000,,
14:45:00.000-05:00,15:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,26,,,,,900000,,
15:00:00.000-05:00,15:15:00.000-05:00,15.867186546325684,,,,,43.46970748901367,-80.55298614501953,43.4697380065918,-80.55289459228516,,,,46,,,,,900000,,
15:15:00.000-05:00,15:30:00.000-05:00,27.232280731201172,87.2701416015625,,,,43.46958923339844,-80.55368041992188,43.46976852416992,-80.55282592773438,,,,181,,,,,710968,33318,71167
15:30:00.000-05:00,15:45:00.000-05:00,29.86261558532715,172.6605224609375,,,,43.4696044921875,-80.5540542602539,43.470272064208984,-80.55284881591797,,,,528,,,,,471522,209339,13420
15:45:00.000-05:00,16:00:00.000-05:00,16.443822860717773,5.079616546630859,,,,,,,,,,,8,,,,,799911,9879,
16:00:00.000-05:00,16:15:00.000-05:00,15.8671875,,,,,43.4697265625,-80.55290222167969,43.46977996826172,-80.55284118652344,,,,71,,,,,885311,,
16:15:00.000-05:00,16:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
16:30:00.000-05:00,16:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,,
16:45:00.000-05:00,17:00:00.000-05:00,15.8671875,,,,,43.46973419189453,-80.5530776977539,43.469791412353516,-80.55304718017578,,,,18,,,,,807402,,
17:00:00.000-05:00,17:15:00.000-05:00,15.8671875,,,,,43.469730377197266,-80.55303192138672,43.469730377197266,-80.55303192138672,,,,,,,,,900000,,
