Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,15.867186546325684,,,,,19.068574905395508,72.828369140625,19.068574905395508,72.828369140625,,,,33,,,,,900000,
00:15:00.000-05:00,00:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
00:30:00.000-05:00,00:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,229,,,,,900000,
00:45:00.000-05:00,01:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,37,,,,,900000,
01:00:00.000-05:00,01:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
01:15:00.000-05:00,01:30:00.000-05:00,15.867186546325684,,,,,19.068532943725586,72.8283462524414,19.068532943725586,72.8283462524414,,,,129,,,,,900000,
01:30:00.000-05:00,01:45:00.000-05:00,15.867186546325684,,,,,19.068470001220703,72.82831573486328,19.0685977935791,72.82835388183594,,,,57,,,,,900000,
01:45:00.000-05:00,02:00:00.000-05:00,15.867186546325684,,,,,19.068470001220703,72.82831573486328,19.0686092376709,72.82835388183594,,,,22,,,,,900000,
02:00:00.000-05:00,02:15:00.000-05:00,15.867186546325684,,,,,19.068510055541992,72.82833099365234,19.068510055541992,72.82833099365234,,,,20,,,,,900000,
02:15:00.000-05:00,02:30:00.000-05:00,15.867186546325684,,,,,19.068519592285156,72.82833862304688,19.06856918334961,72.82835388183594,,,,,,,,,900000,
02:30:00.000-05:00,02:45:00.000-05:00,15.867186546325684,,,,,19.068471908569336,72.82831573486328,19.068544387817383,72.8283462524414,,,,170,,,,,900000,
02:45:00.000-05:00,03:00:00.000-05:00,15.867186546325684,,,,,19.068517684936523,72.82831573486328,19.068593978881836,72.8283462524414,,,,139,,,,,900000,
03:00:00.000-05:00,03:15:00.000-05:00,15.867186546325684,,,,,19.068470001220703,72.82831573486328,19.068572998046875,72.828369140625,,,,81,,,,,900000,
03:15:00.000-05:00,03:30:00.000-05:00,24.69292640686035,135.093017578125,,,,19.068470001220703,72.82831573486328,19.068470001220703,72.82831573486328,,,,461,,,,,545028,151204
03:30:00.000-05:00,03:45:00.000-05:00,15.867185592651367,,,,,19.073678970336914,72.82498168945312,19.073772430419922,72.82498168945312,,,,,,,,,884611,
03:45:00.000-05:00,04:00:00.000-05:00,15.86718463897705,,,,,19.073713302612305,72.82495880126953,19.07381820678711,72.82498931884766,,,,,,,,,900000,
04:00:00.000-05:00,04:15:00.000-05:00,15.86718463897705,,,,,19.073728561401367,72.8244400024414,19.07377052307129,72.82498168945312,0.55901700258255,0.55901700258255,0.55901700258255,,,,,,900000,
04:15:00.000-05:00,04:30:00.000-05:00,15.867185592651367,,,,,19.069927215576172,72.8248291015625,19.074003219604492,72.8268051147461,0.875,1.25,0.5,356,,,,,650881,
04:30:00.000-05:00,04:45:00.000-05:00,18.77581214904785,48.92924118041992,,,,19.068504333496094,72.8283462524414,19.068532943725586,72.82838439941406,,,,468,,,,,371219,49831
04:45:00.000-05:00,05:00:00.000-05:00,24.128498077392578,103.3674545288086,,,,19.0551700592041,72.83030700683594,19.056350708007812,72.83594512939453,1.9149906635284424,2.25,0.75,327,,,,,309587,141534
05:00:00.000-05:00,05:15:00.000-05:00,15.8671875,,,,,19.056291580200195,72.83592224121094,19.05643081665039,72.83604431152344,,,,63,,,,,900000,
05:15:00.000-05:00,05:30:00.000-05:00,15.8671875,,,,,19.056293487548828,72.83594512939453,19.056297302246094,72.83604431152344,,,,,,,,,900000,
05:30:00.000-05:00,05:45:00.000-05:00,15.8671875,,,,,19.056278228759766,72.83586120605469,19.056381225585938,72.83599853515625,,,,,,,,,900000,
05:45:00.000-05:00,06:00:00.000-05:00,15.8671875,,,,,19.056354522705078,72.83589935302734,19.056428909301758,72.83592987060547,,,,,,,,,900000,
06:00:00.000-05:00,06:15:00.000-05:00,15.8671875,,,,,19.056325912475586,72.83589172363281,19.056325912475586,72.83589172363281,,,,,,,,,900000,
06:15:00.000-05:00,06:30:00.000-05:00,77.17356872558594,1633.8216552734375,,,,19.055818557739258,72.8280258178711,19.06850814819336,72.83599853515625,,,,256,,,,454184,160936,284880
06:30:00.000-05:00,06:45:00.000-05:00,30.472415924072266,181.3142852783203,,,,19.06855583190918,72.828369140625,19.06855583190918,72.828369140625,,,,617,,,,,649781,250219
06:45:00.000-05:00,07:00:00.000-05:00,15.8671875,,,,,19.06854820251465,72.8282470703125,19.06861686706543,72.82835388183594,,,,355,,,,,377059,
07:00:00.000-05:00,07:15:00.000-05:00,25.60040855407715,75.9561996459961,,,,19.068470001220703,72.82831573486328,19.068470001220703,72.82831573486328,,,,259,,,,,530324,166751
07:15:00.000-05:00,07:30:00.000-05:00,15.8671875,,,,,19.068410873413086,72.82833862304688,19.068708419799805,72.8311538696289,,,,85,,,,,513423,
07:30:00.000-05:00,07:45:00.000-05:00,15.867185592651367,,,,,19.068506240844727,72.8283462524414,19.068506240844727,72.8283462524414,,,,93,,,,,900000,
07:45:00.000-05:00,08:00:00.000-05:00,20.794034957885742,51.843116760253906,,,,19.06853675842285,72.82833862304688,19.068601608276367,72.8283462524414,,,,184,,,,,815593,84407
08:00:00.000-05:00,08:15:00.000-05:00,28.87548065185547,110.3772201538086,,,,19.06856918334961,72.828369140625,19.06856918334961,72.828369140625,,,,130,,,,,677140,222860
08:15:00.000-05:00,08:30:00.000-05:00,15.867186546325684,,,,,19.06856918334961,72.828369140625,19.06856918334961,72.828369140625,,,,,,,,,900000,
08:30:00.000-05:00,08:45:00.000-05:00,15.867186546325684,,,,,19.068571090698242,72.828369140625,19.068571090698242,72.828369140625,,,,,,,,,900000,
08:45:00.000-05:00,09:00:00.000-05:00,15.867186546325684,,,,,19.06856918334961,72.828369140625,19.06856918334961,72.828369140625,,,,35,,,,,900000,
09:00:00.000-05:00,09:15:00.000-05:00,15.867186546325684,,,,,19.068571090698242,72.828369140625,19.068574905395508,72.828369140625,,,,,,,,,900000,
09:15:00.000-05:00,09:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,9,,,,,900000,
09:30:00.000-05:00,09:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,15,,,,,900000,
09:45:00.000-05:00,10:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
10:00:00.000-05:00,10:15:00.000-05:00,15.8671875,,,,,19.068470001220703,72.82831573486328,19.06853675842285,72.8283462524414,,,,226,,,,,594725,
10:15:00.000-05:00,10:30:00.000-05:00,15.8671875,,,,,,,,,,,,293,,,,,701075,
10:30:00.000-05:00,10:45:00.000-05:00,15.8671875,,,,,19.068571090698242,72.82836151123047,19.068571090698242,72.82836151123047,,,,97,,,,,864888,
10:45:00.000-05:00,11:00:00.000-05:00,21.273488998413086,72.94206237792969,,,,,,,,,,,154,,,,,720594,92622
11:00:00.000-05:00,11:15:00.000-05:00,23.549888610839844,100.06927490234375,,,,,,,,,,,596,,,,,,131621
11:15:00.000-05:00,11:30:00.000-05:00,15.867186546325684,,,,,19.068513870239258,72.82835388183594,19.068513870239258,72.82835388183594,,,,471,,,,,,
11:30:00.000-05:00,11:45:00.000-05:00,15.8671875,,,,,19.068519592285156,72.82833099365234,19.068655014038086,72.82836151123047,,,,242,,,,,799384,
11:45:00.000-05:00,12:00:00.000-05:00,15.867186546325684,,,,,19.068571090698242,72.82836151123047,19.068571090698242,72.82836151123047,,,,,,,,,900000,
12:00:00.000-05:00,12:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,34,,,,,900000,
12:15:00.000-05:00,12:30:00.000-05:00,15.867186546325684,,,,,19.068574905395508,72.828369140625,19.068574905395508,72.828369140625,,,,,,,,,900000,
12:30:00.000-05:00,12:45:00.000-05:00,15.867186546325684,,,,,19.068531036376953,72.82833862304688,19.068571090698242,72.82837677001953,,,,,,,,,900000,
12:45:00.000-05:00,13:00:00.000-05:00,15.867186546325684,,,,,19.068517684936523,72.82836151123047,19.068571090698242,72.82837677001953,,,,,,,,,900000,
13:00:00.000-05:00,13:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
13:15:00.000-05:00,13:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
13:30:00.000-05:00,13:45:00.000-05:00,15.867186546325684,,,,,19.068613052368164,72.82835388183594,19.068613052368164,72.82835388183594,,,,,,,,,900000,
13:45:00.000-05:00,14:00:00.000-05:00,15.867186546325684,,,,,19.068571090698242,72.82837677001953,19.068571090698242,72.82837677001953,,,,,,,,,900000,
14:00:00.000-05:00,14:15:00.000-05:00,15.867186546325684,,,,,19.06861114501953,72.82835388183594,19.06861114501953,72.82835388183594,,,,,,,,,900000,
14:15:00.000-05:00,14:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
14:30:00.000-05:00,14:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
14:45:00.000-05:00,15:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,1,,,,,900000,
15:00:00.000-05:00,15:15:00.000-05:00,15.867186546325684,,,,,19.068567276000977,72.82836151123047,19.068567276000977,72.82836151123047,,,,,,,,,900000,
15:15:00.000-05:00,15:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
15:30:00.000-05:00,15:45:00.000-05:00,15.867185592651367,,,,,,,,,,,,29,,,,,631871,
15:45:00.000-05:00,16:00:00.000-05:00,15.867185592651367,,,,,19.068571090698242,72.82833862304688,19.068614959716797,72.82837677001953,,,,64,,,,,,
16:00:00.000-05:00,16:15:00.000-05:00,15.8671875,,,,,19.068565368652344,72.82817840576172,19.068880081176758,72.82837677001953,,,,15,,,,,738616,
16:15:00.000-05:00,16:30:00.000-05:00,15.867186546325684,,,,,19.068641662597656,72.8282699584961,19.068710327148438,72.82833099365234,,,,,,,,,900000,
16:30:00.000-05:00,16:45:00.000-05:00,15.867186546325684,,,,,19.06859016418457,72.82836151123047,19.06859016418457,72.82836151123047,,,,,,,,,900000,
16:45:00.000-05:00,17:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
17:00:00.000-05:00,17:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
17:15:00.000-05:00,17:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
17:30:00.000-05:00,17:45:00.000-05:00,15.867186546325684,,,,,19.068578720092773,72.82836151123047,19.068578720092773,72.82836151123047,,,,,,,,,900000,
17:45:00.000-05:00,18:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
18:00:00.000-05:00,18:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
18:15:00.000-05:00,18:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
18:30:00.000-05:00,18:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
18:45:00.000-05:00,19:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
19:00:00.000-05:00,19:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
19:15:00.000-05:00,19:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
19:30:00.000-05:00,19:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
19:45:00.000-05:00,20:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
20:00:00.000-05:00,20:15:00.000-05:00,15.867186546325684,,,,,19.068605422973633,72.82830047607422,19.068605422973633,72.82830047607422,,,,,,,,,900000,
20:15:00.000-05:00,20:30:00.000-05:00,15.867186546325684,,,,,19.068571090698242,72.82835388183594,19.068605422973633,72.82836151123047,,,,,,,,,900000,
20:30:00.000-05:00,20:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,83,,,,,900000,
20:45:00.000-05:00,21:00:00.000-05:00,15.867186546325684,,,,,19.068572998046875,72.82836151123047,19.068572998046875,72.82836151123047,,,,116,,,,,900000,
21:00:00.000-05:00,21:15:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
21:15:00.000-05:00,21:30:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
21:30:00.000-05:00,21:45:00.000-05:00,15.867186546325684,,,,,19.068571090698242,72.82836151123047,19.068571090698242,72.82836151123047,,,,58,,,,,900000,
21:45:00.000-05:00,22:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
22:00:00.000-05:00,22:15:00.000-05:00,15.867186546325684,,,,,19.068634033203125,72.82835388183594,19.068634033203125,72.82835388183594,,,,,,,,,900000,
22:15:00.000-05:00,22:30:00.000-05:00,15.867186546325684,,,,,19.068571090698242,72.8283462524414,19.068593978881836,72.82836151123047,,,,41,,,,,900000,
22:30:00.000-05:00,22:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
22:45:00.000-05:00,23:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,100,,,,,900000,
23:00:00.000-05:00,23:15:00.000-05:00,15.867186546325684,,,,,19.068571090698242,72.82833862304688,19.068620681762695,72.82836151123047,,,,20,,,,,900000,
23:15:00.000-05:00,23:30:00.000-05:00,15.867186546325684,,,,,19.068572998046875,72.82836151123047,19.068572998046875,72.82836151123047,,,,,,,,,900000,
23:30:00.000-05:00,23:45:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
23:45:00.000-05:00,00:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,,,,,,900000,
