Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Strength training duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.867186546325684,,,,,19.06866455078125,72.828369140625,19.068706512451172,72.82839965820312,,,,34,,,,900000,,
00:15:00.000-04:00,00:30:00.000-04:00,15.867186546325684,,,,,,,,,,,,7,,,,900000,,
00:30:00.000-04:00,00:45:00.000-04:00,22.742460250854492,8.93398380279541,,,,19.06866455078125,72.82839965820312,19.0687198638916,72.82839965820312,,,,73,,,,824197,20106,55697
00:45:00.000-04:00,01:00:00.000-04:00,21.76230239868164,60.2850341796875,,,,19.068767547607422,72.82843017578125,19.068767547607422,72.82843017578125,,,,224,,,,799004,100996,
01:00:00.000-04:00,01:15:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,900000,,
01:15:00.000-04:00,01:30:00.000-04:00,15.867186546325684,,,,,19.068693161010742,72.828369140625,19.068862915039062,72.82848358154297,,,,109,,,,734051,,
01:30:00.000-04:00,01:45:00.000-04:00,19.948936462402344,27.7463436126709,,,,19.06866455078125,72.82840728759766,19.06874656677246,72.82845306396484,,,,100,,,,785864,69930,
01:45:00.000-04:00,02:00:00.000-04:00,15.867186546325684,,,,,,,,,,,,22,,,,900000,,
02:00:00.000-04:00,02:15:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,15.867186546325684,,,,,,,,,,,,29,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,900000,,
03:00:00.000-04:00,03:15:00.000-04:00,15.867186546325684,,,,,19.068687438964844,72.82833862304688,19.068693161010742,72.82839965820312,,,,78,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,15.8671875,,,,,19.068756103515625,72.82831573486328,19.068828582763672,72.82845306396484,,,,183,,,,550747,,
03:30:00.000-04:00,03:45:00.000-04:00,15.8671875,,,,,19.068790435791016,72.82844543457031,19.068790435791016,72.82844543457031,,,,,,,,900000,,
03:45:00.000-04:00,04:00:00.000-04:00,15.8671875,,,,,19.068748474121094,72.82842254638672,19.068801879882812,72.82844543457031,,,,34,,,,900000,,
04:00:00.000-04:00,04:15:00.000-04:00,15.8671875,,,,,19.068693161010742,72.8258285522461,19.07151222229004,72.82843017578125,,,,86,,,,480556,,
04:15:00.000-04:00,04:30:00.000-04:00,15.867186546325684,,,,,19.05821418762207,72.8243179321289,19.069171905517578,72.82829284667969,,,,45,,,,113762,,
04:30:00.000-04:00,04:45:00.000-04:00,15.867186546325684,,,,,19.0668888092041,72.82833862304688,19.068927764892578,72.82849884033203,,,,92,,,,770552,,
04:45:00.000-04:00,05:00:00.000-04:00,15.8671875,,,,,19.068681716918945,72.82830810546875,19.06879997253418,72.82845306396484,,,,99,,,,900000,,
05:00:00.000-04:00,05:15:00.000-04:00,15.8671875,,,,,19.06866455078125,72.82828521728516,19.0687313079834,72.828369140625,,,,38,,,,900000,,
05:15:00.000-04:00,05:30:00.000-04:00,15.8671875,,,,,19.068683624267578,72.82831573486328,19.0687198638916,72.828369140625,,,,64,,,,900000,,
05:30:00.000-04:00,05:45:00.000-04:00,15.8671875,,,,,19.06866455078125,72.828369140625,19.06866455078125,72.828369140625,,,,61,,,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,15.8671875,,,,,19.06866455078125,72.82831573486328,19.068761825561523,72.82838439941406,,,,,,,,900000,,
06:00:00.000-04:00,06:15:00.000-04:00,15.8671875,,,,,19.06866455078125,72.8283462524414,19.06875228881836,72.828369140625,,,,,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,15.8671875,,,,,19.06866455078125,72.82833862304688,19.06866455078125,72.82833862304688,,,,,,,,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
06:45:00.000-04:00,07:00:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,15.8671875,,,,,19.06866455078125,72.8283462524414,19.068723678588867,72.828369140625,,,,,,,,900000,,
07:15:00.000-04:00,07:30:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
07:30:00.000-04:00,07:45:00.000-04:00,15.8671875,,,,,,,,,,,,22,,,,900000,,
07:45:00.000-04:00,08:00:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
08:00:00.000-04:00,08:15:00.000-04:00,15.8671875,,,,,,,,,,,,15,,,,900000,,
08:15:00.000-04:00,08:30:00.000-04:00,15.8671875,,,,,19.06866455078125,72.828369140625,19.06866455078125,72.828369140625,,,,,,,,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,15.8671875,,,,,,,,,,,,7,,,,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,15.8671875,,,,,19.06866455078125,72.82770538330078,19.06897735595703,72.82837677001953,,,,18,,,,900000,,
09:30:00.000-04:00,09:45:00.000-04:00,15.8671875,,,,,19.06866455078125,72.82829284667969,19.068737030029297,72.828369140625,,,,8,,,,900000,,
09:45:00.000-04:00,10:00:00.000-04:00,15.8671875,,,,,,,,,,,,17,,,,900000,,
10:00:00.000-04:00,10:15:00.000-04:00,15.8671875,,,,,19.06866455078125,72.82833862304688,19.068796157836914,72.828369140625,,,,29,,,,900000,,
10:15:00.000-04:00,10:30:00.000-04:00,15.8671875,,,,,,,,,,,,25,,,,900000,,
10:30:00.000-04:00,10:45:00.000-04:00,15.8671875,,,,,19.068729400634766,72.82833862304688,19.068729400634766,72.82833862304688,,,,,,,,900000,,
10:45:00.000-04:00,11:00:00.000-04:00,15.8671875,,,,,19.06866455078125,72.828369140625,19.06866455078125,72.828369140625,,,,,,,,900000,,
11:00:00.000-04:00,11:15:00.000-04:00,15.8671875,,,,,19.068662643432617,72.82833862304688,19.068706512451172,72.82836151123047,,,,,,,,900000,,
11:15:00.000-04:00,11:30:00.000-04:00,15.8671875,,,,,19.068662643432617,72.82833862304688,19.06878089904785,72.828369140625,,,,,,,,900000,,
11:30:00.000-04:00,11:45:00.000-04:00,15.8671875,,,,,19.068750381469727,72.82836151123047,19.068750381469727,72.82836151123047,,,,,,,,900000,,
11:45:00.000-04:00,12:00:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
12:00:00.000-04:00,12:15:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
12:15:00.000-04:00,12:30:00.000-04:00,15.8671875,,,,,19.06866455078125,72.828369140625,19.06866455078125,72.828369140625,,,,16,,,,900000,,
12:30:00.000-04:00,12:45:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
13:00:00.000-04:00,13:15:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
13:30:00.000-04:00,13:45:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
13:45:00.000-04:00,14:00:00.000-04:00,15.8671875,,,,,19.06866455078125,72.828369140625,19.06866455078125,72.828369140625,,,,15,,,,900000,,
14:00:00.000-04:00,14:15:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
14:15:00.000-04:00,14:30:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
14:30:00.000-04:00,14:45:00.000-04:00,15.8671875,,,,,,,,,,,,8,,,,900000,,
14:45:00.000-04:00,15:00:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
