Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Strength training duration (ms)
10:15:00.000-04:00,10:30:00.000-04:00,15.867185592651367,,,,,37.76531982421875,-122.4358901977539,37.765323638916016,-122.43583679199219,1.2191801071166992,1.2191801071166992,1.2191801071166992,,,,,,900000,,,
10:30:00.000-04:00,10:45:00.000-04:00,15.867185592651367,,,,,37.76530075073242,-122.43594360351562,37.76533889770508,-122.43587493896484,1.4222161769866943,1.521216630935669,1.3232158422470093,,,,,,900000,,,
10:45:00.000-04:00,11:00:00.000-04:00,15.867185592651367,,,,,37.76524353027344,-122.43587493896484,37.76533889770508,-122.43585205078125,2.3240697383880615,2.3240697383880615,2.3240697383880615,,,,,,900000,,,
11:00:00.000-04:00,11:15:00.000-04:00,15.867185592651367,,,,,,,,,,,,,,,,,900000,,,
11:15:00.000-04:00,11:30:00.000-04:00,21.389728546142578,,,,,37.76509094238281,-122.4361343383789,37.76509094238281,-122.4361343383789,3.8425121307373047,3.8425121307373047,3.8425121307373047,0,,,,,846053,,,53947
11:30:00.000-04:00,11:45:00.000-04:00,15.867185592651367,,,,,37.7652702331543,-122.43592834472656,37.76532745361328,-122.43587493896484,3.220745086669922,3.220745086669922,3.220745086669922,,,,,,900000,,,
11:45:00.000-04:00,12:00:00.000-04:00,15.867185592651367,,,,,37.765262603759766,-122.43592071533203,37.7653923034668,-122.43573760986328,0.7738862633705139,0.7738862633705139,0.7738862633705139,187,,,,,900000,,,
12:00:00.000-04:00,12:15:00.000-04:00,15.867185592651367,,,,,37.76525115966797,-122.43592834472656,37.76538848876953,-122.43574523925781,0.5443795919418335,0.5818074941635132,0.5069516897201538,98,,,,,900000,,,
12:15:00.000-04:00,12:30:00.000-04:00,49.21389389038086,470.70428466796875,,,,37.76230239868164,-122.43588256835938,37.765377044677734,-122.43547058105469,1.5603694915771484,2.642725944519043,0.9642094969749451,560,,,,,511817,65626,208515,
12:30:00.000-04:00,12:45:00.000-04:00,15.867186546325684,,,,,37.78009796142578,-122.38963317871094,37.790611267089844,-122.38814544677734,4.31655740737915,14.220900535583496,1.229837417602539,,,,,,,,,
12:45:00.000-04:00,13:00:00.000-04:00,33.3880500793457,199.6907196044922,,,,37.775848388671875,-122.39501953125,37.7801513671875,-122.38927459716797,1.8503576517105103,8.200152397155762,0.5803447365760803,426,,,,,,300170,,
13:00:00.000-04:00,13:15:00.000-04:00,15.867186546325684,,,,,37.67466354370117,-122.40203857421875,37.77021408081055,-122.38972473144531,11.848649978637695,26.60003089904785,1.4901342391967773,,,,,,,,,
13:15:00.000-04:00,13:30:00.000-04:00,20.360549926757812,43.93565368652344,,,,37.5799446105957,-122.41267395019531,37.66136932373047,-122.34526062011719,16.57838249206543,31.852266311645508,0.8709765076637268,29,,,,,,76981,,
13:30:00.000-04:00,13:45:00.000-04:00,21.220396041870117,73.72621154785156,,,,37.57927703857422,-122.34573364257812,37.57927703857422,-122.34573364257812,0.5099999904632568,0.5099999904632568,0.5099999904632568,267,,,,,808288,91712,,
13:45:00.000-04:00,14:00:00.000-04:00,15.867186546325684,,,,,37.579254150390625,-122.34580993652344,37.5793342590332,-122.34569549560547,,,,,,,,,900000,,,
14:00:00.000-04:00,14:15:00.000-04:00,15.867186546325684,,,,,37.57926940917969,-122.34574890136719,37.57936096191406,-122.34569549560547,,,,45,,,,,900000,,,
14:15:00.000-04:00,14:30:00.000-04:00,15.867186546325684,,,,,37.57925796508789,-122.34579467773438,37.57932662963867,-122.34571075439453,,,,,,,,,900000,,,
14:30:00.000-04:00,14:45:00.000-04:00,15.867186546325684,,,,,37.57926559448242,-122.3456802368164,37.57930374145508,-122.34564971923828,,,,,,,,,900000,,,
14:45:00.000-04:00,15:00:00.000-04:00,18.82752799987793,105.10301971435547,,,,37.57929611206055,-122.34575653076172,37.579315185546875,-122.34573364257812,,,,188,,,,,854330,45670,,
15:00:00.000-04:00,15:15:00.000-04:00,28.754230499267578,311.09967041015625,,,,37.57935333251953,-122.34574890136719,37.580406188964844,-122.34432983398438,1.547727108001709,2.476489543914795,0.6900724768638611,373,,,,,309190,198812,,
15:15:00.000-04:00,15:30:00.000-04:00,15.867186546325684,,,,,37.58357238769531,-122.41110229492188,37.629825592041016,-122.3529281616211,15.327723503112793,21.890583038330078,7.310827732086182,,,,,,,,,
15:30:00.000-04:00,15:45:00.000-04:00,15.867186546325684,,,,,37.65340042114258,-122.40721130371094,37.710670471191406,-122.39761352539062,14.978744506835938,22.810710906982422,3.800473690032959,428,,,,,,,,
15:45:00.000-04:00,16:00:00.000-04:00,34.695064544677734,397.318359375,,,,37.75547409057617,-122.39961242675781,37.77814483642578,-122.39214324951172,3.3675715923309326,14.93085765838623,0.5021951794624329,673,,,,,,322562,,
16:00:00.000-04:00,16:15:00.000-04:00,117.596923828125,1595.384521484375,,,,37.78183364868164,-122.3892593383789,37.789268493652344,-122.38805389404297,1.3000959157943726,1.9602296352386475,0.6174139380455017,1612,,,,,,412579,487224,
16:15:00.000-04:00,16:30:00.000-04:00,68.4000015258789,1035.8408203125,,,,37.78972625732422,-122.3947982788086,37.79578399658203,-122.38924407958984,1.3306524753570557,1.4051333665847778,1.1915117502212524,1470,,,,,,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,66.02086639404297,293.37738037109375,,,,37.79525375366211,-122.39387512207031,37.7961540222168,-122.39362335205078,,,,504,,,,235586,,607510,,
16:45:00.000-04:00,17:00:00.000-04:00,65.03423309326172,,,,,37.79544448852539,-122.3938980102539,37.7962532043457,-122.39350891113281,4.334517955780029,7.739412307739258,0.9296236038208008,50,,,,788315,111685,,,
17:00:00.000-04:00,17:15:00.000-04:00,49.52379608154297,354.3294982910156,,,,37.794593811035156,-122.39385986328125,37.79624938964844,-122.39292907714844,,,,890,,,,,277860,576610,,
17:15:00.000-04:00,17:30:00.000-04:00,35.79209899902344,300.147705078125,,,,37.7955322265625,-122.39384460449219,37.796104431152344,-122.39273071289062,,,,921,,,,,89646,341357,,
17:30:00.000-04:00,17:45:00.000-04:00,19.43702507019043,46.82651901245117,,,,37.794029235839844,-122.39448547363281,37.797080993652344,-122.39147186279297,6.171513557434082,11.20016098022461,2.590482473373413,167,,,,,247195,61159,,
17:45:00.000-04:00,18:00:00.000-04:00,15.867186546325684,,,,,37.83141326904297,-122.46368408203125,37.852352142333984,-122.40057373046875,8.413978576660156,10.670117378234863,4.765553951263428,,,,,,182964,,,
18:00:00.000-04:00,18:15:00.000-04:00,49.70036697387695,299.5869445800781,,,,37.854705810546875,-122.47908020019531,37.856201171875,-122.47716522216797,3.281294584274292,3.6804890632629395,2.8821001052856445,732,,,,,320365,579635,,
18:15:00.000-04:00,18:30:00.000-04:00,17.746809005737305,0.11525014787912369,,,,37.85453796386719,-122.47911834716797,37.854774475097656,-122.47907257080078,1.5214872360229492,1.6799999475479126,1.3629746437072754,0,,,,,789212,32202,,
18:30:00.000-04:00,18:45:00.000-04:00,15.867185592651367,,,,,37.854557037353516,-122.47917175292969,37.85486602783203,-122.47807312011719,1.8709782361984253,3.389542579650879,1.0412012338638306,49,,,,,900000,,,
18:45:00.000-04:00,19:00:00.000-04:00,15.867185592651367,,,,,37.85442352294922,-122.47982025146484,37.854827880859375,-122.4787826538086,5.429963111877441,5.429963111877441,5.429963111877441,267,,,,,465970,,,
19:00:00.000-04:00,19:15:00.000-04:00,15.8671875,,,,,37.855010986328125,-122.47944641113281,37.85573196411133,-122.47920989990234,0.5021951794624329,0.5021951794624329,0.5021951794624329,212,,,,,495478,,,
19:15:00.000-04:00,19:30:00.000-04:00,33.819400787353516,260.341796875,,,,37.855682373046875,-122.47958374023438,37.85679244995117,-122.47869873046875,,,,600,,,,,369858,307560,,
19:30:00.000-04:00,19:45:00.000-04:00,21.206096649169922,41.74922561645508,,,,37.8559684753418,-122.47887420654297,37.85643005371094,-122.47840118408203,,,,405,,,,,689385,91467,,
19:45:00.000-04:00,20:00:00.000-04:00,15.8671875,,,,,37.837310791015625,-122.47874450683594,37.856468200683594,-122.42084503173828,10.895036697387695,11.080072402954102,10.710000038146973,26,,,,,258027,,,
20:00:00.000-04:00,20:15:00.000-04:00,15.8671875,,,,,37.796180725097656,-122.40744018554688,37.832279205322266,-122.3903579711914,7.383338928222656,10.991924285888672,1.0199999809265137,32,,,,,14177,,,
20:15:00.000-04:00,20:30:00.000-04:00,46.67435836791992,450.14984130859375,,,,37.794376373291016,-122.39527130126953,37.79628372192383,-122.39191436767578,0.5957741737365723,0.6718630790710449,0.5100980401039124,807,,,,,285624,527793,,
20:30:00.000-04:00,20:45:00.000-04:00,15.867186546325684,,,,,37.79433059692383,-122.39517974853516,37.794429779052734,-122.39508819580078,,,,,,,,,900000,,,
20:45:00.000-04:00,21:00:00.000-04:00,60.44373321533203,779.2037353515625,,,,37.79195022583008,-122.39783477783203,37.79446792602539,-122.39491271972656,,,,1162,,,,,136308,763692,,
21:00:00.000-04:00,21:15:00.000-04:00,68.40000915527344,662.79833984375,,,,37.78563690185547,-122.40553283691406,37.78923034667969,-122.40110778808594,,,,1278,,,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,38.61920928955078,364.27703857421875,,,,37.785091400146484,-122.40646362304688,37.79628372192383,-122.39191436767578,0.6718630790710449,0.6718630790710449,0.6718630790710449,586,,,,,357773,389791,,
21:30:00.000-04:00,21:45:00.000-04:00,42.74647903442383,369.9382629394531,,,,37.76287078857422,-122.43705749511719,37.765785217285156,-122.43526458740234,2.650301933288574,2.650301933288574,2.650301933288574,746,,,,,439499,460501,,
21:45:00.000-04:00,22:00:00.000-04:00,15.8671875,,,,,37.7652702331543,-122.43589782714844,37.765281677246094,-122.4358901977539,,,,23,,,,,900000,,,
22:00:00.000-04:00,22:15:00.000-04:00,15.8671875,,,,,37.765201568603516,-122.43598175048828,37.7652702331543,-122.43586730957031,2.538513422012329,4.432899475097656,0.6441273093223572,7,,,,,900000,,,
22:15:00.000-04:00,22:30:00.000-04:00,15.8671875,,,,,37.76508331298828,-122.43595123291016,37.76533126831055,-122.4357681274414,0.6612865924835205,0.6612865924835205,0.6612865924835205,33,,,,,900000,,,
22:30:00.000-04:00,22:45:00.000-04:00,15.8671875,,,,,37.76502227783203,-122.43605041503906,37.76533126831055,-122.43568420410156,0.947555661201477,1.3029965162277222,0.5921148061752319,17,,,,,900000,,,
22:45:00.000-04:00,23:00:00.000-04:00,15.8671875,,,,,37.76523208618164,-122.4358901977539,37.76538848876953,-122.43579864501953,,,,,,,,,900000,,,
23:00:00.000-04:00,23:15:00.000-04:00,15.8671875,,,,,37.76531219482422,-122.4358139038086,37.76588821411133,-122.43579864501953,2.9693264961242676,2.9693264961242676,2.9693264961242676,,,,,,900000,,,
23:15:00.000-04:00,23:30:00.000-04:00,15.8671875,,,,,37.76538848876953,-122.43579864501953,37.76538848876953,-122.43579864501953,,,,48,,,,,900000,,,
23:30:00.000-04:00,23:45:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,,900000,,,
23:45:00.000-04:00,00:00:00.000-04:00,15.8671875,,,,,,,,,,,,9,,,,,900000,,,
