Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.971352577209473,,,,,,,,,,,,,,,,900000,
00:15:00.000-04:00,00:30:00.000-04:00,15.971352577209473,,,,,,,,,,,,,,,,900000,
00:30:00.000-04:00,00:45:00.000-04:00,15.971352577209473,,,,,19.068567276000977,72.82836151123047,19.068567276000977,72.82836151123047,,,,,,,,900000,
00:45:00.000-04:00,01:00:00.000-04:00,15.971352577209473,,,,,,,,,,,,,,,,900000,
01:00:00.000-04:00,01:15:00.000-04:00,15.971352577209473,,,,,,,,,,,,,,,,900000,
01:15:00.000-04:00,01:30:00.000-04:00,32.97031784057617,114.1589126586914,,,,19.068532943725586,72.82833862304688,19.06856918334961,72.82836151123047,,,,141,,,,613386,286614
01:30:00.000-04:00,01:45:00.000-04:00,15.971352577209473,,,,,19.06851577758789,72.82833862304688,19.068527221679688,72.8283462524414,,,,17,,,,900000,
01:45:00.000-04:00,01:00:00.000-05:00,15.971352577209473,,,,,,,,,,,,226,,,,900000,
01:00:00.000-05:00,01:15:00.000-05:00,15.971353530883789,,,,,19.06856346130371,72.8282699584961,19.06863784790039,72.82831573486328,,,,,,,,777346,
01:15:00.000-05:00,01:30:00.000-05:00,20.41631317138672,60.245018005371094,,,,19.06289291381836,72.82383728027344,19.068687438964844,72.82836151123047,4.0705976486206055,5.83630895614624,2.3048861026763916,130,,,,,74945
01:30:00.000-05:00,01:45:00.000-05:00,24.02619171142578,66.36477661132812,,,,19.06856918334961,72.82836151123047,19.06856918334961,72.82836151123047,,,,79,,,,764190,135810
01:45:00.000-05:00,02:00:00.000-05:00,15.971354484558105,,,,,19.06854820251465,72.82836151123047,19.06856918334961,72.82836151123047,,,,57,,,,900000,
02:00:00.000-05:00,02:15:00.000-05:00,15.971354484558105,,,,,19.070077896118164,72.8295669555664,19.070077896118164,72.8295669555664,,,,,,,,900000,
02:15:00.000-05:00,02:30:00.000-05:00,15.971354484558105,,,,,,,,,,,,,,,,900000,
02:30:00.000-05:00,02:45:00.000-05:00,15.971354484558105,,,,,19.07007598876953,72.82955932617188,19.07007598876953,72.82955932617188,,,,,,,,900000,
02:45:00.000-05:00,03:00:00.000-05:00,15.971354484558105,,,,,,,,,,,,,,,,900000,
03:00:00.000-05:00,03:15:00.000-05:00,15.971354484558105,,,,,,,,,,,,,,,,900000,
03:15:00.000-05:00,03:30:00.000-05:00,15.971354484558105,,,,,,,,,,,,,,,,900000,
03:30:00.000-05:00,03:45:00.000-05:00,15.971354484558105,,,,,,,,,,,,,,,,900000,
03:45:00.000-05:00,04:00:00.000-05:00,15.971354484558105,,,,,19.070077896118164,72.8295669555664,19.070077896118164,72.8295669555664,,,,,,,,900000,
04:00:00.000-05:00,04:15:00.000-05:00,15.971353530883789,,,,,19.068866729736328,72.82827758789062,19.068866729736328,72.82827758789062,,,,248,,,,349342,
04:15:00.000-05:00,04:30:00.000-05:00,18.40016746520996,34.07234191894531,,,,19.068532943725586,72.82833862304688,19.068532943725586,72.82833862304688,,,,169,,,,,40952
04:30:00.000-05:00,04:45:00.000-05:00,32.11782455444336,237.84286499023438,,,,19.068540573120117,72.8283462524414,19.068540573120117,72.8283462524414,,,,694,,,,,272241
04:45:00.000-05:00,05:00:00.000-05:00,42.91730880737305,287.3148193359375,,,,19.066463470458984,72.82830047607422,19.07000160217285,72.83411407470703,,,,454,,,,,454327
05:00:00.000-05:00,05:15:00.000-05:00,15.971353530883789,,,,,19.066539764404297,72.83406066894531,19.06656265258789,72.83417510986328,,,,41,,,,,
05:15:00.000-05:00,05:30:00.000-05:00,24.294153213500977,39.998809814453125,,,,19.06658172607422,72.8283462524414,19.06854248046875,72.83396911621094,1.2071068286895752,1.4142135381698608,1.0,251,,,,226308,140328
05:30:00.000-05:00,05:45:00.000-05:00,15.971352577209473,,,,,,,,,,,,93,,,,900000,
05:45:00.000-05:00,06:00:00.000-05:00,15.971352577209473,,,,,19.06854248046875,72.8283462524414,19.06854248046875,72.8283462524414,,,,151,,,,900000,
06:00:00.000-05:00,06:15:00.000-05:00,25.410846710205078,65.10530853271484,,,,19.06855010986328,72.82829284667969,19.068603515625,72.82836151123047,,,,97,,,,740843,159157
06:15:00.000-05:00,06:30:00.000-05:00,15.971352577209473,,,,,19.06856918334961,72.82836151123047,19.06856918334961,72.82836151123047,,,,24,,,,900000,
06:30:00.000-05:00,06:45:00.000-05:00,15.971352577209473,,,,,19.06856918334961,72.82836151123047,19.06856918334961,72.82836151123047,,,,,,,,900000,
06:45:00.000-05:00,07:00:00.000-05:00,15.971352577209473,,,,,19.068567276000977,72.82835388183594,19.06856918334961,72.82836151123047,,,,,,,,900000,
07:00:00.000-05:00,07:15:00.000-05:00,15.971352577209473,,,,,19.068496704101562,72.8283462524414,19.070077896118164,72.82955932617188,,,,,,,,900000,
07:15:00.000-05:00,07:30:00.000-05:00,15.971352577209473,,,,,19.068632125854492,72.8282699584961,19.068632125854492,72.8282699584961,,,,63,,,,900000,
07:30:00.000-05:00,07:45:00.000-05:00,15.971352577209473,,,,,19.06854820251465,72.82836151123047,19.06855010986328,72.82836151123047,,,,1,,,,900000,
07:45:00.000-05:00,08:00:00.000-05:00,15.971352577209473,,,,,19.068567276000977,72.82835388183594,19.068567276000977,72.82836151123047,,,,,,,,900000,
