Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Strength training duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.8671875,,,,,,,,,,,,23,,,,900000,,
00:15:00.000-04:00,00:30:00.000-04:00,15.8671875,,,,,,,,,,,,19,,,,900000,,
00:30:00.000-04:00,00:45:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
00:45:00.000-04:00,01:00:00.000-04:00,15.8671875,,,,,,,,,,,,20,,,,900000,,
01:00:00.000-04:00,01:15:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
01:15:00.000-04:00,01:30:00.000-04:00,15.867186546325684,,,,,19.06868553161621,72.82838439941406,19.06874656677246,72.82842254638672,,,,17,,,,442415,,
01:30:00.000-04:00,01:45:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,15.8671875,,,,,,,,,,,,,,,,124477,,
02:00:00.000-04:00,02:15:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,624352,,
02:15:00.000-04:00,02:30:00.000-04:00,15.867185592651367,,,,,,,,,,,,66,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,15.867185592651367,,,,,,,,,,,,,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,15.867185592651367,,,,,,,,,,,,9,,,,900000,,
03:00:00.000-04:00,03:15:00.000-04:00,15.867185592651367,,,,,,,,,,,,,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,15.867185592651367,,,,,19.0687198638916,72.82836151123047,19.068830490112305,72.82843017578125,,,,89,,,,900000,,
03:30:00.000-04:00,03:45:00.000-04:00,15.867185592651367,,,,,19.068689346313477,72.82837677001953,19.068689346313477,72.82837677001953,,,,148,,,,900000,,
03:45:00.000-04:00,04:00:00.000-04:00,22.974992752075195,37.76671600341797,,,,19.068769454956055,72.82843780517578,19.068769454956055,72.82843780517578,,,,94,,,,428442,121772,
04:00:00.000-04:00,04:15:00.000-04:00,15.867186546325684,,,,,19.068790435791016,72.82829284667969,19.068822860717773,72.82845306396484,,,,,,,,900000,,
04:15:00.000-04:00,04:30:00.000-04:00,24.771148681640625,45.63549041748047,,,,19.068695068359375,72.828369140625,19.06879234313965,72.82845306396484,,,,208,,,,747456,152544,
04:30:00.000-04:00,04:45:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,900000,,
04:45:00.000-04:00,05:00:00.000-04:00,15.867186546325684,,,,,,,,,,,,9,,,,900000,,
05:00:00.000-04:00,05:15:00.000-04:00,15.867186546325684,,,,,19.068723678588867,72.82837677001953,19.06876564025879,72.82843017578125,,,,158,,,,328268,,
05:15:00.000-04:00,05:30:00.000-04:00,15.867188453674316,,,,,19.06866455078125,72.82839965820312,19.06866455078125,72.82839965820312,,,,10,,,,7227,,
05:30:00.000-04:00,05:45:00.000-04:00,15.867186546325684,,,,,,,,,,,,116,,,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,15.867186546325684,,,,,19.068708419799805,72.828369140625,19.068708419799805,72.828369140625,,,,39,,,,900000,,
06:00:00.000-04:00,06:15:00.000-04:00,15.867186546325684,,,,,,,,,,,,37,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,900000,,
06:30:00.000-04:00,06:45:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,900000,,
06:45:00.000-04:00,07:00:00.000-04:00,15.867186546325684,,,,,,,,,,,,15,,,,850985,,
07:00:00.000-04:00,07:15:00.000-04:00,24.74138069152832,11.453712463378906,,,,19.06866455078125,72.82837677001953,19.068689346313477,72.82839965820312,,,,70,,,,654127,152034,
07:15:00.000-04:00,07:30:00.000-04:00,15.8671875,,,,,19.068758010864258,72.82841491699219,19.06879234313965,72.82845306396484,,,,159,,,,547965,,
07:30:00.000-04:00,07:45:00.000-04:00,15.8671875,,,,,19.068706512451172,72.82830047607422,19.0688419342041,72.82843017578125,,,,40,,,,837104,,
07:45:00.000-04:00,08:00:00.000-04:00,15.867186546325684,,,,,19.068737030029297,72.82830047607422,19.068828582763672,72.82843017578125,,,,70,,,,587342,,
08:00:00.000-04:00,08:15:00.000-04:00,15.867186546325684,,,,,19.068683624267578,72.8283920288086,19.068683624267578,72.8283920288086,,,,1,,,,900000,,
08:15:00.000-04:00,08:30:00.000-04:00,15.867186546325684,,,,,,,,,,,,23,,,,900000,,
08:30:00.000-04:00,08:45:00.000-04:00,15.867186546325684,,,,,,,,,,,,34,,,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,15.867186546325684,,,,,,,,,,,,1,,,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,15.867186546325684,,,,,,,,,,,,2,,,,900000,,
09:15:00.000-04:00,09:30:00.000-04:00,15.867186546325684,,,,,19.06868553161621,72.82838439941406,19.06868553161621,72.82838439941406,,,,21,,,,900000,,
09:30:00.000-04:00,09:45:00.000-04:00,15.867186546325684,,,,,,,,,,,,26,,,,900000,,
09:45:00.000-04:00,10:00:00.000-04:00,15.867186546325684,,,,,,,,,,,,18,,,,900000,,
10:00:00.000-04:00,10:15:00.000-04:00,15.867186546325684,,,,,19.068693161010742,72.82833099365234,19.068693161010742,72.82833099365234,,,,219,,,,900000,,
10:15:00.000-04:00,10:30:00.000-04:00,19.92163848876953,29.10177230834961,,,,19.06853675842285,72.82823944091797,19.068750381469727,72.82843017578125,,,,83,,,,830538,69462,
10:30:00.000-04:00,10:45:00.000-04:00,15.8671875,,,,,19.068727493286133,72.8283920288086,19.068828582763672,72.82844543457031,,,,241,,,,475311,,
10:45:00.000-04:00,11:00:00.000-04:00,15.8671875,,,,,19.06874656677246,72.82840728759766,19.068790435791016,72.82843017578125,,,,36,,,,,,
11:00:00.000-04:00,11:15:00.000-04:00,15.867185592651367,,,,,,,,,,,,,,,,,,
11:15:00.000-04:00,11:30:00.000-04:00,15.867185592651367,,,,,,,,,,,,55,,,,,,
11:30:00.000-04:00,11:45:00.000-04:00,15.867185592651367,,,,,,,,,,,,52,,,,,,
11:45:00.000-04:00,12:00:00.000-04:00,15.867186546325684,,,,,19.068342208862305,72.82831573486328,19.06882667541504,72.8284912109375,3.543133020401001,6.315069198608398,0.956922173500061,,,,,352966,,
12:00:00.000-04:00,12:15:00.000-04:00,15.867186546325684,,,,,19.068660736083984,72.82829284667969,19.06873893737793,72.82836151123047,,,,,,,,900000,,
12:15:00.000-04:00,12:30:00.000-04:00,15.867186546325684,,,,,19.068737030029297,72.82832336425781,19.06878089904785,72.82833862304688,,,,19,,,,900000,,
12:30:00.000-04:00,12:45:00.000-04:00,15.867186546325684,,,,,19.06867790222168,72.828369140625,19.06867790222168,72.828369140625,,,,117,,,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,15.867186546325684,,,,,,,,,,,,87,,,,900000,,
13:00:00.000-04:00,13:15:00.000-04:00,15.867186546325684,,,,,19.06866455078125,72.82833862304688,19.06866455078125,72.82833862304688,,,,145,,,,900000,,
13:15:00.000-04:00,13:30:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,900000,,
13:30:00.000-04:00,13:45:00.000-04:00,15.867186546325684,,,,,19.068660736083984,72.82835388183594,19.068748474121094,72.82836151123047,,,,51,,,,900000,,
13:45:00.000-04:00,14:00:00.000-04:00,15.867186546325684,,,,,,,,,,,,63,,,,900000,,
14:00:00.000-04:00,14:15:00.000-04:00,15.867186546325684,,,,,19.06866455078125,72.82833862304688,19.068735122680664,72.82835388183594,,,,63,,,,900000,,
14:15:00.000-04:00,14:30:00.000-04:00,15.867186546325684,,,,,,,,,,,,36,,,,900000,,
14:30:00.000-04:00,14:45:00.000-04:00,15.867186546325684,,,,,,,,,,,,443,,,,900000,,
14:45:00.000-04:00,15:00:00.000-04:00,15.867186546325684,,,,,,,,,,,,,,,,900000,,
15:00:00.000-04:00,15:15:00.000-04:00,15.867186546325684,,,,,,,,,,,,9,,,,900000,,
