Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,15.8671875,,,,,19.068470001220703,72.82831573486328,19.06852149963379,72.8283462524414,,,,190,,,,900000,
00:15:00.000-05:00,00:30:00.000-05:00,15.8671875,,,,,19.068470001220703,72.82831573486328,19.068527221679688,72.82833862304688,,,,11,,,,900000,
00:30:00.000-05:00,00:45:00.000-05:00,15.8671875,,,,,19.068470001220703,72.82832336425781,19.068517684936523,72.82833862304688,,,,104,,,,900000,
00:45:00.000-05:00,01:00:00.000-05:00,15.8671875,,,,,,,,,,,,,,,,900000,
01:00:00.000-05:00,01:15:00.000-05:00,15.8671875,,,,,19.068523406982422,72.8283462524414,19.068580627441406,72.82836151123047,,,,81,,,,900000,
01:15:00.000-05:00,01:30:00.000-05:00,15.8671875,,,,,19.068517684936523,72.82833099365234,19.068645477294922,72.828369140625,,,,51,,,,900000,
01:30:00.000-05:00,01:45:00.000-05:00,19.622465133666992,10.850885391235352,,,,19.07007598876953,72.82491302490234,19.07364273071289,72.82672119140625,,,,145,,,,530137,64336
01:45:00.000-05:00,02:00:00.000-05:00,15.867186546325684,,,,,,,,,,,,4,,,,313349,
02:00:00.000-05:00,02:15:00.000-05:00,15.867185592651367,,,,,19.073562622070312,72.82445526123047,19.07369041442871,72.82501983642578,1.0,1.0,1.0,37,,,,900000,
02:15:00.000-05:00,02:30:00.000-05:00,15.867185592651367,,,,,19.073612213134766,72.82482147216797,19.073745727539062,72.8249740600586,,,,,,,,900000,
02:30:00.000-05:00,02:45:00.000-05:00,21.09163475036621,28.935691833496094,,,,19.073516845703125,72.82496643066406,19.073598861694336,72.82502746582031,,,,80,,,,768877,89506
02:45:00.000-05:00,03:00:00.000-05:00,15.867186546325684,,,,,19.068471908569336,72.82830810546875,19.06892967224121,72.82838439941406,2.7192859649658203,5.031152725219727,0.55901700258255,389,,,,,
03:00:00.000-05:00,03:15:00.000-05:00,15.8671875,,,,,19.068470001220703,72.82831573486328,19.068531036376953,72.8283462524414,,,,113,,,,604799,
03:15:00.000-05:00,03:30:00.000-05:00,15.867186546325684,,,,,19.068470001220703,72.82831573486328,19.068470001220703,72.82831573486328,,,,56,,,,900000,
03:30:00.000-05:00,03:45:00.000-05:00,15.867186546325684,,,,,19.068418502807617,72.82832336425781,19.06854248046875,72.8283462524414,,,,128,,,,900000,
03:45:00.000-05:00,04:00:00.000-05:00,15.867186546325684,,,,,19.068525314331055,72.82829284667969,19.068580627441406,72.82833862304688,,,,424,,,,273268,
04:00:00.000-05:00,04:15:00.000-05:00,15.8671875,,,,,19.068500518798828,72.8283462524414,19.068500518798828,72.8283462524414,,,,360,,,,,
04:15:00.000-05:00,04:30:00.000-05:00,23.96196937561035,41.59505844116211,,,,19.068571090698242,72.82836151123047,19.068571090698242,72.82836151123047,,,,450,,,,585704,138681
04:30:00.000-05:00,04:45:00.000-05:00,15.8671875,,,,,19.068572998046875,72.82835388183594,19.06864356994629,72.82836151123047,,,,22,,,,900000,
04:45:00.000-05:00,05:00:00.000-05:00,15.8671875,,,,,,,,,,,,,,,,900000,
05:00:00.000-05:00,05:15:00.000-05:00,15.8671875,,,,,19.068571090698242,72.82836151123047,19.068571090698242,72.82836151123047,,,,,,,,900000,
05:15:00.000-05:00,05:30:00.000-05:00,15.8671875,,,,,19.068571090698242,72.82830810546875,19.068571090698242,72.82830810546875,,,,,,,,900000,
05:30:00.000-05:00,05:45:00.000-05:00,15.8671875,,,,,19.068571090698242,72.82836151123047,19.068571090698242,72.82836151123047,,,,,,,,900000,
05:45:00.000-05:00,06:00:00.000-05:00,15.8671875,,,,,19.068532943725586,72.828369140625,19.06865119934082,72.82838439941406,,,,192,,,,900000,
06:00:00.000-05:00,06:15:00.000-05:00,15.8671875,,,,,,,,,,,,,,,,900000,
06:15:00.000-05:00,06:30:00.000-05:00,15.8671875,,,,,19.068532943725586,72.828369140625,19.068641662597656,72.82838439941406,,,,,,,,900000,
06:30:00.000-05:00,06:45:00.000-05:00,15.8671875,,,,,,,,,,,,,,,,900000,
06:45:00.000-05:00,07:00:00.000-05:00,15.8671875,,,,,19.06846046447754,72.82833862304688,19.068603515625,72.828369140625,,,,45,,,,900000,
07:00:00.000-05:00,07:15:00.000-05:00,15.8671875,,,,,19.068574905395508,72.828369140625,19.06857681274414,72.828369140625,,,,,,,,900000,
07:15:00.000-05:00,07:30:00.000-05:00,15.8671875,,,,,,,,,,,,,,,,900000,
07:30:00.000-05:00,07:45:00.000-05:00,15.8671875,,,,,,,,,,,,,,,,900000,
07:45:00.000-05:00,08:00:00.000-05:00,15.8671875,,,,,19.06856918334961,72.82837677001953,19.06856918334961,72.82837677001953,,,,,,,,900000,
08:00:00.000-05:00,08:15:00.000-05:00,15.867186546325684,,,,,19.06852149963379,72.8283462524414,19.068578720092773,72.828369140625,,,,218,,,,679885,
08:15:00.000-05:00,08:30:00.000-05:00,15.867186546325684,,,,,19.068578720092773,72.82836151123047,19.068578720092773,72.82836151123047,,,,430,,,,306687,
08:30:00.000-05:00,08:45:00.000-05:00,15.8671875,,,,,,,,,,,,312,,,,477398,
08:45:00.000-05:00,09:00:00.000-05:00,20.4300479888916,37.37527084350586,,,,,,,,,,,393,,,,188495,78172
