Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,99.84687042236328,951.0986328125,,,,43.47590637207031,-80.53902435302734,43.47633743286133,-80.53842163085938,,,,1330,,,,,120226,166761,611961
00:15:00.000-05:00,00:30:00.000-05:00,18.10602569580078,98.37804412841797,,,,43.47574996948242,-80.53955078125,43.476539611816406,-80.53865814208984,0.9583186507225037,2.0886597633361816,0.6800000071525574,168,,,,,865045,34955,
00:30:00.000-05:00,00:45:00.000-05:00,15.346354484558105,,,,,43.47635269165039,-80.5398941040039,43.476627349853516,-80.5392837524414,0.9300537109375,0.9300537109375,0.9300537109375,,,,,,900000,,
00:45:00.000-05:00,01:00:00.000-05:00,15.346354484558105,,,,,43.47635269165039,-80.5398941040039,43.476627349853516,-80.5392837524414,,,,,,,,,900000,,
01:00:00.000-05:00,01:15:00.000-05:00,15.346354484558105,,,,,43.47635269165039,-80.5392837524414,43.47635269165039,-80.5392837524414,,,,,,,,,900000,,
01:15:00.000-05:00,01:30:00.000-05:00,15.346354484558105,,,,,43.4754524230957,-80.5392837524414,43.47635269165039,-80.538330078125,,,,,,,,,900000,,
01:30:00.000-05:00,01:45:00.000-05:00,15.346354484558105,,,,,43.47636032104492,-80.5398941040039,43.476627349853516,-80.53937530517578,,,,,,,,,900000,,
01:45:00.000-05:00,02:00:00.000-05:00,15.346354484558105,,,,,43.47635269165039,-80.5398941040039,43.476627349853516,-80.5392837524414,,,,,,,,,900000,,
02:00:00.000-05:00,02:15:00.000-05:00,15.346354484558105,,,,,43.47636032104492,-80.53937530517578,43.47636032104492,-80.53937530517578,,,,,,,,,900000,,
02:15:00.000-05:00,02:30:00.000-05:00,15.346354484558105,,,,,43.47635269165039,-80.5392837524414,43.47635269165039,-80.5392837524414,,,,,,,,,900000,,
02:30:00.000-05:00,02:45:00.000-05:00,15.346354484558105,,,,,43.47635269165039,-80.53937530517578,43.47636032104492,-80.5392837524414,,,,,,,,,900000,,
02:45:00.000-05:00,03:00:00.000-05:00,15.346354484558105,,,,,43.47636032104492,-80.5398941040039,43.476627349853516,-80.53937530517578,,,,,,,,,900000,,
03:00:00.000-05:00,03:15:00.000-05:00,15.346354484558105,,,,,43.47635269165039,-80.5398941040039,43.476627349853516,-80.5392837524414,,,,,,,,,900000,,
03:15:00.000-05:00,03:30:00.000-05:00,15.346354484558105,,,,,43.47635269165039,-80.53955078125,43.476375579833984,-80.5392837524414,,,,,,,,,900000,,
03:30:00.000-05:00,03:45:00.000-05:00,15.346354484558105,,,,,43.476375579833984,-80.5398941040039,43.476627349853516,-80.53955078125,,,,,,,,,900000,,
03:45:00.000-05:00,04:00:00.000-05:00,15.346354484558105,,,,,43.47635269165039,-80.53955078125,43.476375579833984,-80.5392837524414,,,,,,,,,900000,,
04:00:00.000-05:00,04:15:00.000-05:00,15.346354484558105,,,,,,,,,,,,,,,,,900000,,
