Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.971353530883789,,,,,37.318275451660156,-122.06449890136719,37.334259033203125,-121.95001220703125,,,,,,,,,,
00:15:00.000-04:00,00:30:00.000-04:00,15.971353530883789,,,,,37.42698287963867,-122.2319107055664,37.42698287963867,-122.2319107055664,34.67708206176758,34.67708206176758,34.67708206176758,,,,,,,
00:30:00.000-04:00,00:45:00.000-04:00,15.971353530883789,,,,,,,,,,,,,,,,,,
00:45:00.000-04:00,01:00:00.000-04:00,15.971353530883789,,,,,37.79054641723633,-122.4018783569336,37.79147720336914,-122.4005355834961,0.5,0.5,0.5,69,,,,,,
01:00:00.000-04:00,01:15:00.000-04:00,17.68463134765625,,,,,37.76546859741211,-122.43559265136719,37.78984832763672,-122.40181732177734,6.549387454986572,13.0,0.5,53,,,,13592,28887,
01:15:00.000-04:00,01:30:00.000-04:00,27.766986846923828,85.417724609375,,,,37.76519775390625,-122.4359359741211,37.765323638916016,-122.43571472167969,1.5,1.5,1.5,321,,,,701117,198883,
01:30:00.000-04:00,01:45:00.000-04:00,15.971352577209473,,,,,37.76531219482422,-122.43583679199219,37.76539993286133,-122.43574523925781,,,,1,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,15.971352577209473,,,,,37.76532745361328,-122.43585968017578,37.7653694152832,-122.43585205078125,,,,,,,,900000,,
02:00:00.000-04:00,02:15:00.000-04:00,15.971352577209473,,,,,37.76531219482422,-122.43580627441406,37.765377044677734,-122.43579864501953,,,,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,15.971352577209473,,,,,37.76533126831055,-122.43590545654297,37.76539611816406,-122.435791015625,,,,,,,,900000,,
