Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,15.346353530883789,,,,,12.938410758972168,77.6295394897461,12.938545227050781,77.62958526611328,,,,,,,,,900000,
00:15:00.000-04:00,00:30:00.000-04:00,15.346353530883789,,,,,12.938456535339355,77.62862396240234,12.939519882202148,77.62958526611328,,,,,,,,,900000,
00:30:00.000-04:00,00:45:00.000-04:00,15.346353530883789,,,,,12.939072608947754,77.62914276123047,12.939159393310547,77.62924194335938,,,,,,,,,900000,
00:45:00.000-04:00,01:00:00.000-04:00,15.346353530883789,,,,,12.939005851745605,77.62916564941406,12.939148902893066,77.6292495727539,,,,,,,,,900000,
01:00:00.000-04:00,01:15:00.000-04:00,15.346353530883789,,,,,12.93899154663086,77.629150390625,12.939102172851562,77.62926483154297,,,,,,,,,900000,
01:15:00.000-04:00,01:30:00.000-04:00,15.346354484558105,,,,,12.938400268554688,77.62950134277344,12.938549995422363,77.62966918945312,,,,106,,,,,811915,
01:30:00.000-04:00,01:45:00.000-04:00,15.346352577209473,,,,,12.93842601776123,77.62922668457031,12.93911075592041,77.62966918945312,,,,27,,,,,803232,
01:45:00.000-04:00,02:00:00.000-04:00,15.346352577209473,,,,,12.938376426696777,77.6295166015625,12.938498497009277,77.62960052490234,,,,,,,,,663172,
02:00:00.000-04:00,02:15:00.000-04:00,15.346353530883789,,,,,12.938549995422363,77.62893676757812,12.939574241638184,77.62966918945312,2.616581678390503,2.616581678390503,2.616581678390503,96,,,,,555268,
02:15:00.000-04:00,02:30:00.000-04:00,15.346352577209473,,,,,12.938549995422363,77.62928771972656,12.939072608947754,77.62966918945312,,,,72,,,,,765608,
02:30:00.000-04:00,02:45:00.000-04:00,15.346352577209473,,,,,12.938971519470215,77.62940216064453,12.938971519470215,77.62940216064453,,,,,,,,,900000,
02:45:00.000-04:00,03:00:00.000-04:00,15.346352577209473,,,,,12.938458442687988,77.62923431396484,12.93892765045166,77.62966918945312,,,,,,,,,900000,
03:00:00.000-04:00,03:15:00.000-04:00,16.327239990234375,11.581026077270508,,,,12.938426971435547,77.62922668457031,12.941326141357422,77.62992858886719,,,,46,,,,,831753,18276
03:15:00.000-04:00,03:30:00.000-04:00,15.346355438232422,,,,,12.938385963439941,77.62921905517578,12.939384460449219,77.62966918945312,,,,,,,,,658121,
03:30:00.000-04:00,03:45:00.000-04:00,15.346352577209473,,,,,12.938457489013672,77.62920379638672,12.939122200012207,77.62953186035156,,,,,,,,,900000,
03:45:00.000-04:00,04:00:00.000-04:00,19.322837829589844,115.53343963623047,,,,12.938465118408203,77.62895965576172,12.939397811889648,77.62966918945312,,,,37,,,,,738191,38894
04:00:00.000-04:00,04:15:00.000-04:00,15.346353530883789,,,,,12.938417434692383,77.62928009033203,12.938970565795898,77.62966918945312,,,,1,,,,,900000,
04:15:00.000-04:00,04:30:00.000-04:00,15.346353530883789,,,,,12.938386917114258,77.62928009033203,12.939044952392578,77.62966918945312,,,,,,,,,900000,
04:30:00.000-04:00,04:45:00.000-04:00,15.346353530883789,,,,,12.938371658325195,77.6295394897461,12.938518524169922,77.62962341308594,,,,,,,,,900000,
04:45:00.000-04:00,05:00:00.000-04:00,16.150005340576172,22.86883544921875,,,,12.938565254211426,77.62877655029297,12.939301490783691,77.62948608398438,,,,27,,,,,849054,14239
05:00:00.000-04:00,05:15:00.000-04:00,15.346352577209473,,,,,12.939078330993652,77.62904357910156,12.939226150512695,77.62911224365234,,,,,,,,,900000,
05:15:00.000-04:00,05:30:00.000-04:00,15.346352577209473,,,,,12.938446998596191,77.62910461425781,12.9389009475708,77.62950134277344,,,,,,,,,900000,
05:30:00.000-04:00,05:45:00.000-04:00,15.346352577209473,,,,,12.938285827636719,77.62916564941406,12.939120292663574,77.62921142578125,,,,,,,,,900000,
05:45:00.000-04:00,06:00:00.000-04:00,15.346352577209473,,,,,12.938456535339355,77.62909698486328,12.939140319824219,77.62958526611328,,,,,,,,,900000,
06:00:00.000-04:00,06:15:00.000-04:00,15.346352577209473,,,,,12.939067840576172,77.62919616699219,12.939067840576172,77.62919616699219,,,,,,,,,900000,
06:15:00.000-04:00,06:30:00.000-04:00,15.346352577209473,,,,,12.938745498657227,77.62922668457031,12.939101219177246,77.62931060791016,,,,,,,,,900000,
06:30:00.000-04:00,06:45:00.000-04:00,15.346352577209473,,,,,12.938456535339355,77.62911987304688,12.939248085021973,77.62958526611328,,,,,,,,,900000,
06:45:00.000-04:00,07:00:00.000-04:00,15.346352577209473,,,,,12.938376426696777,77.6288833618164,12.939164161682129,77.62959289550781,,,,,,,,,900000,
07:00:00.000-04:00,07:15:00.000-04:00,23.92556381225586,163.88467407226562,,,,12.938549995422363,77.62918853759766,12.939414978027344,77.62982177734375,1.2990175485610962,4.153131008148193,0.5894064903259277,383,,,,,299538,159849
07:15:00.000-04:00,07:30:00.000-04:00,15.346353530883789,,,,,12.9385986328125,77.62979888916016,12.961382865905762,77.64898681640625,8.337757110595703,14.130014419555664,0.5632051229476929,103,,,,,155164,
07:30:00.000-04:00,07:45:00.000-04:00,17.536012649536133,21.09894371032715,,,,12.960190773010254,77.63316345214844,12.982197761535645,77.64202880859375,5.69816780090332,11.590004920959473,0.7220110893249512,180,,,,,262878,40798
07:45:00.000-04:00,08:00:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,
08:00:00.000-04:00,08:15:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,
08:15:00.000-04:00,08:30:00.000-04:00,15.346353530883789,,,,,,,,,,,,,,,,,900000,
08:30:00.000-04:00,08:45:00.000-04:00,15.346353530883789,,,,,12.982040405273438,77.63390350341797,12.982624053955078,77.63426971435547,4.984058856964111,16.858957290649414,0.7858753204345703,,,,,,900000,
08:45:00.000-04:00,09:00:00.000-04:00,22.014772415161133,191.5472412109375,,,,12.979345321655273,77.63371276855469,12.982953071594238,77.63742065429688,2.0516114234924316,9.080930709838867,0.5069516897201538,80,,,,,145505,94397
09:00:00.000-04:00,09:15:00.000-04:00,15.346353530883789,,,,,12.960711479187012,77.63568115234375,12.97424602508545,77.64266204833984,5.4178385734558105,9.037034034729004,1.0404325723648071,29,,,,,269540,
09:15:00.000-04:00,09:30:00.000-04:00,51.63304901123047,2197.235595703125,,,,12.938192367553711,77.62882232666016,12.94884967803955,77.64083862304688,4.670624732971191,13.965170860290527,0.7300685048103333,230,,,,446557,56236,194034
09:30:00.000-04:00,09:45:00.000-04:00,15.346352577209473,,,,,12.938461303710938,77.62889862060547,12.939387321472168,77.62966918945312,1.8066022396087646,4.680042743682861,0.5787054896354675,67,,,,,785402,
09:45:00.000-04:00,10:00:00.000-04:00,15.346351623535156,,,,,12.938545227050781,77.62923431396484,12.939141273498535,77.62966918945312,,,,72,,,,,900000,
10:00:00.000-04:00,10:15:00.000-04:00,15.346351623535156,,,,,12.938377380371094,77.62958526611328,12.938549995422363,77.62966918945312,,,,51,,,,,900000,
10:15:00.000-04:00,10:30:00.000-04:00,15.346351623535156,,,,,12.938456535339355,77.62922668457031,12.939315795898438,77.62966918945312,,,,9,,,,,900000,
10:30:00.000-04:00,10:45:00.000-04:00,15.346351623535156,,,,,12.93841552734375,77.62957000732422,12.938549995422363,77.62966918945312,,,,,,,,,900000,
10:45:00.000-04:00,11:00:00.000-04:00,15.346351623535156,,,,,12.93845272064209,77.62920379638672,12.939126968383789,77.62966918945312,,,,,,,,,900000,
11:00:00.000-04:00,11:15:00.000-04:00,16.54852294921875,7.103230953216553,,,,12.938456535339355,77.6292495727539,12.939096450805664,77.62971496582031,,,,16,,,,,877601,22399
11:15:00.000-04:00,11:30:00.000-04:00,15.346353530883789,,,,,12.9390230178833,77.62886810302734,12.939217567443848,77.62919616699219,,,,,,,,,798166,
11:30:00.000-04:00,11:45:00.000-04:00,15.346352577209473,,,,,12.938626289367676,77.62908935546875,12.939360618591309,77.62943267822266,,,,,,,,,427670,
11:45:00.000-04:00,12:00:00.000-04:00,15.346353530883789,,,,,12.938545227050781,77.62911987304688,12.939114570617676,77.62958526611328,,,,9,,,,,616339,
12:00:00.000-04:00,12:15:00.000-04:00,15.346353530883789,,,,,12.938456535339355,77.62904357910156,12.939226150512695,77.62958526611328,,,,,,,,,900000,
12:15:00.000-04:00,12:30:00.000-04:00,15.346353530883789,,,,,12.939044952392578,77.62895965576172,12.939486503601074,77.6293716430664,,,,,,,,,900000,
12:30:00.000-04:00,12:45:00.000-04:00,15.346353530883789,,,,,12.938725471496582,77.62913513183594,12.939062118530273,77.62919616699219,,,,,,,,,900000,
12:45:00.000-04:00,13:00:00.000-04:00,15.346353530883789,,,,,12.938819885253906,77.62922668457031,12.939078330993652,77.6292724609375,,,,,,,,,900000,
