Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,24.55368995666504,75.35594177246094,,,,19.06853485107422,72.82835388183594,19.06853485107422,72.82835388183594,,,,331,,,,755296,144704,
00:15:00.000-04:00,00:30:00.000-04:00,16.05853843688965,0.6748111844062805,,,,19.068532943725586,72.82829284667969,19.068653106689453,72.82833862304688,,,,20,,,,898530,1470,
00:30:00.000-04:00,00:45:00.000-04:00,15.971355438232422,,,,,19.06853485107422,72.82827758789062,19.06877326965332,72.82835388183594,,,,36,,,,647929,,
00:45:00.000-04:00,01:00:00.000-04:00,15.971354484558105,,,,,,,,,,,,158,,,,716934,,
01:00:00.000-04:00,01:15:00.000-04:00,17.96694564819336,19.89328956604004,,,,19.06855010986328,72.82831573486328,19.068605422973633,72.82836151123047,,,,163,,,,691264,33647,
01:15:00.000-04:00,01:30:00.000-04:00,15.971355438232422,,,,,,,,,,,,11,,,,900000,,
01:30:00.000-04:00,01:45:00.000-04:00,15.971355438232422,,,,,,,,,,,,,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,15.971355438232422,,,,,,,,,,,,1,,,,900000,,
02:00:00.000-04:00,02:15:00.000-04:00,15.971355438232422,,,,,,,,,,,,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,15.971355438232422,,,,,,,,,,,,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,15.971355438232422,,,,,19.068592071533203,72.82833099365234,19.068592071533203,72.82833099365234,,,,,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,20.614822387695312,37.22206115722656,,,,19.06855010986328,72.82836151123047,19.06855010986328,72.82836151123047,,,,134,,,,821708,78292,
03:00:00.000-04:00,03:15:00.000-04:00,15.971352577209473,,,,,,,,,,,,10,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,15.971352577209473,,,,,,,,,,,,,,,,900000,,
03:30:00.000-04:00,03:45:00.000-04:00,15.971352577209473,,,,,19.068586349487305,72.82831573486328,19.06863784790039,72.82833099365234,,,,167,,,,900000,,
03:45:00.000-04:00,04:00:00.000-04:00,15.971352577209473,,,,,19.068613052368164,72.82829284667969,19.068737030029297,72.82831573486328,,,,,,,,900000,,
04:00:00.000-04:00,04:15:00.000-04:00,21.732332229614258,28.332866668701172,,,,19.06632423400879,72.82826232910156,19.068696975708008,72.83001708984375,6.634750843048096,6.914658546447754,6.184658527374268,51,,,,68055,97134,
04:15:00.000-04:00,04:30:00.000-04:00,15.971353530883789,,,,,19.0631160736084,72.83270263671875,19.072425842285156,72.83484649658203,6.518651008605957,8.050621032714844,5.75,,,,,51637,,
04:30:00.000-04:00,04:45:00.000-04:00,15.971353530883789,,,,,19.068559646606445,72.82829284667969,19.07383918762207,72.83000946044922,,,,5,,,,423622,,
04:45:00.000-04:00,05:00:00.000-04:00,15.971353530883789,,,,,,,,,,,,183,,,,624449,,
05:00:00.000-04:00,05:15:00.000-04:00,15.971352577209473,,,,,19.06853485107422,72.82835388183594,19.06853485107422,72.82835388183594,,,,38,,,,900000,,
05:15:00.000-04:00,05:30:00.000-04:00,15.971352577209473,,,,,,,,,,,,,,,,900000,,
