Start time,End time,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
00:00:00.000-05:00,00:15:00.000-05:00,17.485069274902344,10.850885391235352,,,,13.704415321350098,100.49308776855469,13.704468727111816,100.49310302734375,,,,119,,,,713718,27718
00:15:00.000-05:00,00:30:00.000-05:00,15.867185592651367,,,,,13.704422950744629,100.49313354492188,13.704472541809082,100.49323272705078,,,,,,,,900000,
00:30:00.000-05:00,00:45:00.000-05:00,17.000286102294922,14.27200698852539,,,,13.704399108886719,100.49313354492188,13.704431533813477,100.4932632446289,,,,98,,,,880587,19413
00:45:00.000-05:00,01:00:00.000-05:00,39.9577751159668,334.87567138671875,,,,13.70444393157959,100.49195861816406,13.70554256439209,100.49312591552734,,,,609,,,,245544,411943
01:00:00.000-05:00,01:15:00.000-05:00,17.629837036132812,13.865019798278809,,,,13.704427719116211,100.49307250976562,13.704427719116211,100.49307250976562,,,,58,,,,857467,30198
01:15:00.000-05:00,01:30:00.000-05:00,17.335712432861328,7.233923435211182,,,,13.704426765441895,100.4930191040039,13.704483032226562,100.49309539794922,,,,63,,,,874841,25159
01:30:00.000-05:00,01:45:00.000-05:00,15.8671875,,,,,13.704429626464844,100.49314880371094,13.704448699951172,100.49322509765625,,,,11,,,,900000,
01:45:00.000-05:00,02:00:00.000-05:00,29.20279312133789,142.10740661621094,,,,13.70422649383545,100.49232482910156,13.705026626586914,100.49320983886719,,,,339,,,,578395,228468
02:00:00.000-05:00,02:15:00.000-05:00,23.412940979003906,87.29816436767578,,,,13.70507526397705,100.49202728271484,13.70507526397705,100.49202728271484,,,,222,,,,418699,129275
02:15:00.000-05:00,02:30:00.000-05:00,23.135189056396484,76.08675384521484,,,,,,,,,,,227,,,,705672,124517
02:30:00.000-05:00,02:45:00.000-05:00,44.45869445800781,315.8988952636719,,,,13.704181671142578,100.4923095703125,13.705315589904785,100.49247741699219,,,,664,,,,68651,489834
02:45:00.000-05:00,03:00:00.000-05:00,23.376066207885742,82.10651397705078,,,,13.704050064086914,100.49237823486328,13.704452514648438,100.4931640625,,,,193,,,,732155,128644
03:00:00.000-05:00,03:15:00.000-05:00,15.867186546325684,,,,,13.70438003540039,100.49304962158203,13.704524040222168,100.49327087402344,,,,9,,,,900000,
03:15:00.000-05:00,03:30:00.000-05:00,15.8671875,,,,,13.70413875579834,100.49297332763672,13.704447746276855,100.49337768554688,,,,,,,,900000,
03:30:00.000-05:00,03:45:00.000-05:00,15.8671875,,,,,,,,,,,,11,,,,900000,
03:45:00.000-05:00,04:00:00.000-05:00,15.8671875,,,,,13.704390525817871,100.49317169189453,13.704390525817871,100.49317169189453,,,,21,,,,800594,
04:00:00.000-05:00,04:15:00.000-05:00,19.727617263793945,15.602258682250977,,,,13.704416275024414,100.49311828613281,13.704469680786133,100.4932632446289,,,,44,,,,467086,65561
04:15:00.000-05:00,04:30:00.000-05:00,26.65118408203125,92.069091796875,,,,13.704097747802734,100.49235534667969,13.704792976379395,100.49288177490234,,,,282,,,,59322,184754
04:30:00.000-05:00,04:45:00.000-05:00,23.496976852416992,84.91020965576172,,,,13.704139709472656,100.49239349365234,13.704747200012207,100.49329376220703,,,,194,,,,402268,118761
04:45:00.000-05:00,05:00:00.000-05:00,26.862613677978516,115.88508605957031,,,,13.70449447631836,100.49309539794922,13.70449447631836,100.49309539794922,,,,334,,,,532891,188377
05:00:00.000-05:00,05:15:00.000-05:00,17.29514503479004,6.588931560516357,,,,13.704451560974121,100.4930419921875,13.704564094543457,100.49314880371094,,,,11,,,,810265,24464
05:15:00.000-05:00,05:30:00.000-05:00,15.8671875,,,,,13.704436302185059,100.4930419921875,13.704517364501953,100.49317169189453,,,,,,,,875830,
05:30:00.000-05:00,05:45:00.000-05:00,15.867186546325684,,,,,13.704390525817871,100.49310302734375,13.704520225524902,100.49317932128906,,,,,,,,900000,
05:45:00.000-05:00,06:00:00.000-05:00,23.41350746154785,97.73197937011719,,,,13.704452514648438,100.49271392822266,13.704913139343262,100.49314880371094,,,,215,,,,628525,129284
06:00:00.000-05:00,06:15:00.000-05:00,15.8671875,,,,,13.70445728302002,100.49310302734375,13.70449447631836,100.49315643310547,,,,32,,,,850255,
06:15:00.000-05:00,06:30:00.000-05:00,15.867185592651367,,,,,13.704448699951172,100.4930648803711,13.704466819763184,100.49317169189453,,,,,,,,900000,
06:30:00.000-05:00,06:45:00.000-05:00,32.64374542236328,231.0355987548828,,,,13.704259872436523,100.4919204711914,13.705347061157227,100.49322509765625,,,,389,,,,408669,276297
06:45:00.000-05:00,07:00:00.000-05:00,16.708763122558594,8.193042755126953,,,,13.705057144165039,100.49200439453125,13.705057144165039,100.49200439453125,,,,98,,,,757478,14418
07:00:00.000-05:00,07:15:00.000-05:00,15.8671875,,,,,13.705022811889648,100.49203491210938,13.705056190490723,100.49210357666016,,,,21,,,,900000,
07:15:00.000-05:00,07:30:00.000-05:00,15.8671875,,,,,,,,,,,,53,,,,864028,
